date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PS,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
20150821,26.61,77.81,2.47,265.19,0.51,0.67,48.64,95.97,0.14,1.92,0.03488,-0.21689,0.21968
20150822,26.01,78.25,2.68,291.19,0.53,0.64,41.35,95.88,0.02,1.92,0.07690,-0.14234,0.16179
20150823,26.44,75.62,2.62,308.81,0.57,0.62,43.48,95.85,0.0,1.92,0.14877,-0.08042,0.16912
20150824,26.87,73.31,2.77,316.44,0.59,0.61,46.99,95.93,0.0,1.92,0.24700,-0.03502,0.24947
20150825,26.84,73.81,2.82,320.69,0.6,0.59,44.67,95.88,0.0,1.92,0.36538,-0.00882,0.36548
20150826,27.12,73.94,2.4,328.44,0.5,0.59,35.61,95.76,0.04,1.92,0.49522,-0.00298,0.49523
20150827,25.93,81.88,2.62,306.25,0.38,0.59,24.57,95.72,3.5,1.92,0.62605,-0.01656,0.62627
20150828,25.31,86.62,2.67,294.19,0.29,0.62,22.96,95.78,11.22,1.92,0.74665,-0.04625,0.74808
20150829,25.84,80.69,3.25,282.88,0.29,0.65,42.94,95.78,5.96,1.92,0.84625,-0.08635,0.85065
20150830,26.63,78.81,2.62,298.69,0.41,0.6,34.22,95.82,0.25,1.92,0.91559,-0.12918,0.92466
20150831,25.7,81.94,2.28,299.88,0.54,0.62,27.28,95.96,2.09,1.92,0.94780,-0.16585,0.96220
20150901,26.56,74.0,2.09,241.12,0.42,0.62,40.2,95.88,3.47,2.21,0.93885,-0.18736,0.95736
20150902,27.11,72.38,1.52,238.38,0.52,0.59,36.31,95.85,0.0,2.21,0.88763,-0.18577,0.90687
20150903,28.08,68.75,0.94,129.31,0.46,0.58,44.4,95.97,0.0,2.21,0.79582,-0.15536,0.81084
20150904,27.85,72.31,1.24,129.62,0.53,0.58,34.6,96.22,0.71,2.21,0.66739,-0.09342,0.67390
20150905,27.95,72.56,0.69,205.25,0.59,0.59,29.8,96.24,0.0,2.21,0.50825,-0.00075,0.50825
20150906,28.15,71.81,1.34,251.69,0.55,0.58,38.94,96.17,5.4,2.21,0.32587,0.11848,0.34674
20150907,27.24,75.06,1.84,267.62,0.48,0.59,34.56,96.12,3.64,2.21,0.12902,0.25735,0.28788
20150908,26.74,77.81,1.3,229.62,0.44,0.6,32.41,96.1,1.02,2.21,-0.07238,0.40715,0.41353
20150909,26.53,78.5,1.13,121.38,0.55,0.65,37.87,96.07,2.04,2.21,-0.26770,0.55848,0.61933
20150910,27.4,73.0,1.19,95.75,0.54,0.62,40.51,96.06,0.04,2.21,-0.44612,0.70219,0.83192
20150911,27.62,70.0,1.48,123.69,0.52,0.6,45.36,95.99,1.92,2.21,-0.59755,0.83003,1.02275
20150912,26.33,76.19,1.72,260.31,0.38,0.62,28.16,95.98,4.75,2.21,-0.71359,0.93508,1.17626
20150913,25.66,80.75,2.21,277.5,0.46,0.62,24.83,96.01,18.16,2.21,-0.78841,1.01192,1.28280
20150914,25.75,82.56,2.3,285.06,0.44,0.63,28.67,95.86,0.67,2.21,-0.81933,1.05691,1.33729
20150915,25.2,89.75,1.9,308.75,0.38,0.67,21.26,95.72,13.33,2.21,-0.80698,1.06836,1.33888
20150916,25.39,87.94,3.08,304.12,0.36,0.68,29.13,95.54,30.11,2.21,-0.75511,1.04680,1.29073
20150917,25.29,86.88,4.44,278.88,0.17,0.7,39.02,95.33,17.8,2.21,-0.67015,0.99507,1.19969
20150918,26.66,82.12,3.43,237.94,0.48,0.69,53.51,95.48,0.01,2.21,-0.56057,0.91813,1.07574
20150919,26.79,78.31,1.98,237.81,0.58,0.64,46.35,95.7,0.17,2.21,-0.43626,0.82270,0.93121
20150920,27.12,73.56,2.1,251.62,0.44,0.61,45.88,95.73,0.0,2.21,-0.30795,0.71650,0.77987
20150921,27.05,71.31,2.36,247.0,0.55,0.59,45.96,95.8,0.04,2.21,-0.18659,0.60753,0.63554
20150922,27.22,71.25,1.77,248.94,0.59,0.59,39.53,95.93,0.0,2.21,-0.08279,0.50325,0.51001
20150923,27.65,72.06,1.46,263.94,0.58,0.65,52.1,96.1,10.43,2.21,-0.00613,0.40999,0.41004
20150924,27.01,79.75,1.08,123.69,0.48,0.65,42.66,96.07,0.72,2.21,0.03558,0.33259,0.33449
20150925,27.37,78.0,0.96,199.69,0.54,0.62,41.39,95.95,0.38,2.21,0.03690,0.27418,0.27665
20150926,26.23,75.94,1.82,163.0,0.49,0.62,47.09,96.01,0.0,2.21,-0.00468,0.23607,0.23612
20150927,25.11,67.88,1.89,142.69,0.63,0.59,45.28,96.06,0.0,2.21,-0.08860,0.21773,0.23507
20150928,25.93,69.69,2.09,89.19,0.63,0.58,39.67,96.05,0.0,2.21,-0.21123,0.21667,0.30259
20150929,26.51,71.94,2.16,55.19,0.54,0.57,34.3,96.08,0.0,2.21,-0.36633,0.22842,0.43171
20150930,26.26,76.44,1.73,75.75,0.51,0.57,23.48,96.24,0.02,2.21,-0.54557,0.24663,0.59873
20151001,26.37,76.31,1.63,114.88,0.5,0.58,27.0,96.3,1.37,2.11,-0.73929,0.26323,0.78476
20151002,27.55,70.56,1.67,116.06,0.48,0.58,40.57,96.35,3.13,2.11,-0.93714,0.26877,0.97492
20151003,27.98,73.06,1.02,291.25,0.57,0.62,40.42,96.29,0.02,2.11,-1.12861,0.25277,1.15657
20151004,26.89,79.56,1.12,155.75,0.38,0.59,21.53,96.27,1.64,2.11,-1.30322,0.20418,1.31912
20151005,27.13,71.12,1.89,50.56,0.61,0.59,34.49,96.19,0.0,2.11,-1.45014,0.11176,1.45444
20151006,26.76,60.75,1.92,61.81,0.66,0.55,38.16,96.13,0.0,2.11,-1.55690,-0.03513,1.55729
20151007,26.52,59.19,1.98,70.88,0.66,0.55,34.9,96.12,0.0,2.11,-1.60726,-0.24411,1.62569
20151008,26.85,57.75,1.45,81.75,0.64,0.54,32.45,96.1,0.0,2.11,-1.57985,-0.51281,1.66099
20151009,27.75,59.06,1.35,199.62,0.6,0.53,30.37,96.0,0.0,2.11,-1.45418,-0.81648,1.66772
20151010,28.38,62.25,1.38,233.25,0.56,0.53,27.79,96.09,0.0,2.11,-1.22996,-1.10454,1.65312
20151011,28.7,59.81,1.6,137.0,0.53,0.52,30.47,96.24,0.0,2.11,-0.93887,-1.32806,1.62641
20151012,27.94,53.75,1.8,73.88,0.6,0.52,30.34,96.34,0.0,2.11,-0.62329,-1.47086,1.59747
20151013,27.64,51.25,1.64,83.0,0.62,0.51,28.55,96.36,0.0,2.11,-0.31185,-1.54402,1.57519
20151014,27.67,51.88,1.8,86.94,0.63,0.49,26.61,96.4,0.0,2.11,-0.01823,-1.56550,1.56560
20151015,27.98,58.5,2.12,70.5,0.59,0.48,22.88,96.36,0.0,2.11,0.25104,-1.55031,1.57050
20151016,28.0,60.69,1.78,78.12,0.47,0.47,19.95,96.4,0.0,2.11,0.49170,-1.50906,1.58714
20151017,27.91,62.31,1.8,71.31,0.52,0.45,16.98,96.46,0.0,2.11,0.70010,-1.44901,1.60928
20151018,28.19,56.12,1.8,75.25,0.6,0.44,17.66,96.53,0.0,2.11,0.87301,-1.37512,1.62884
20151019,27.47,51.62,2.09,91.88,0.65,0.43,16.21,96.51,0.0,2.11,1.00795,-1.29071,1.63765
20151020,27.92,50.69,1.73,90.94,0.59,0.41,14.94,96.31,0.0,2.11,1.10349,-1.19795,1.62873
20151021,28.3,47.81,1.99,101.25,0.64,0.41,15.19,96.24,0.0,2.11,1.22407,-1.02826,1.59865
20151022,28.78,48.5,2.16,98.56,0.63,0.4,14.57,96.32,0.0,2.11,1.29116,-0.84283,1.54190
20151023,28.76,50.94,1.84,90.31,0.59,0.39,12.6,96.34,0.0,2.11,1.30568,-0.65007,1.45856
20151024,28.81,47.62,2.16,103.5,0.55,0.38,12.16,96.31,0.0,2.11,1.27159,-0.45779,1.35148
20151025,28.23,48.94,2.5,110.06,0.52,0.38,10.26,96.43,0.0,2.11,1.19547,-0.27265,1.22617
20151026,27.8,50.38,2.31,117.69,0.59,0.37,9.46,96.5,0.0,2.11,1.08599,-0.09985,1.09057
20151027,27.4,49.19,2.52,107.81,0.63,0.35,9.0,96.47,0.0,2.11,0.95317,0.05707,0.95488
20151028,26.9,45.5,2.16,119.38,0.62,0.34,7.7,96.4,0.09,2.11,0.80761,0.19623,0.83111
20151029,27.67,58.56,1.87,152.25,0.49,0.34,6.66,96.33,0.0,2.11,0.65975,0.31721,0.73204
20151030,27.04,60.31,2.26,64.56,0.49,0.33,4.76,96.35,0.0,2.11,0.51907,0.42077,0.66819
20151031,27.14,56.56,2.69,47.06,0.56,0.32,5.11,96.31,0.0,2.11,0.39354,0.50842,0.64294
20151101,27.0,60.75,3.0,44.38,0.59,0.31,3.91,96.37,0.0,1.88,0.28912,0.58200,0.64986
20151102,26.93,58.56,1.38,53.5,0.59,0.3,4.33,96.44,0.0,1.88,0.20945,0.64322,0.67646
20151103,27.28,56.88,1.98,49.94,0.56,0.3,3.92,96.44,0.0,1.88,0.15582,0.69335,0.71065
20151104,27.65,50.31,1.97,50.62,0.59,0.29,3.77,96.38,0.0,1.88,0.12725,0.73295,0.74391
20151105,27.5,45.81,2.11,70.38,0.6,0.28,3.65,96.38,0.0,1.88,0.12082,0.76172,0.77125
20151106,27.57,43.19,2.39,82.0,0.61,0.27,3.3,96.33,0.0,1.88,0.13209,0.77864,0.78976
20151107,26.85,42.69,2.69,101.19,0.65,0.27,2.71,96.42,0.0,1.88,0.15566,0.78203,0.79738
20151108,26.67,45.69,2.88,91.94,0.65,0.26,2.3,96.5,0.01,1.88,0.18576,0.76995,0.79204
20151109,26.14,47.25,2.73,78.69,0.54,0.25,1.98,96.44,0.13,1.88,0.21685,0.74048,0.77158
20151110,26.14,48.06,3.07,69.31,0.51,0.24,1.52,96.32,0.05,1.88,0.24412,0.69219,0.73398
20151111,26.4,48.0,3.03,74.62,0.6,0.24,1.45,96.39,0.0,1.88,0.31165,0.60593,0.68138
20151112,26.0,47.5,2.55,77.31,0.66,0.23,1.59,96.56,0.0,1.88,0.35504,0.49675,0.61058
20151113,25.55,44.81,2.27,83.88,0.67,0.23,1.46,96.58,0.0,1.88,0.37013,0.37051,0.52371
20151114,25.46,45.81,1.96,94.19,0.64,0.23,1.17,96.37,0.0,1.88,0.35622,0.23443,0.42644
20151115,25.98,42.62,2.18,84.69,0.62,0.23,1.3,96.3,0.0,1.88,0.31652,0.09611,0.33079
20151116,24.54,46.31,2.38,105.31,0.5,0.22,0.53,96.32,0.0,1.88,0.25845,-0.03755,0.26117
20151117,25.28,45.44,2.55,64.25,0.59,0.22,1.11,96.23,0.0,1.88,0.19417,-0.16131,0.25243
20151118,25.2,54.06,3.2,64.12,0.66,0.22,0.8,96.4,0.0,1.88,0.14199,-0.27194,0.30678
20151119,25.16,53.69,3.07,73.19,0.62,0.21,0.98,96.51,0.0,1.88,0.12800,-0.36620,0.38792
20151120,25.67,60.25,2.35,93.44,0.52,0.21,1.57,96.45,0.0,1.88,0.17361,-0.43488,0.46825
20151121,26.58,63.0,1.8,110.81,0.45,0.21,1.01,96.4,0.02,1.88,0.25557,-0.46972,0.53474
20151122,27.4,54.31,1.81,122.75,0.55,0.21,1.23,96.38,0.0,1.88,0.33029,-0.47964,0.58237
20151123,27.51,51.44,1.74,134.75,0.55,0.21,0.8,96.43,0.03,1.88,0.38903,-0.47137,0.61118
20151124,27.22,52.0,1.85,106.0,0.52,0.2,0.51,96.41,0.0,1.88,0.43928,-0.44486,0.62519
20151125,25.78,45.56,2.35,81.19,0.61,0.2,0.56,96.44,0.0,1.88,0.48785,-0.40082,0.63139
20151126,25.46,47.88,1.45,105.19,0.62,0.2,0.68,96.41,0.0,1.88,0.53831,-0.34246,0.63801
20151127,26.4,44.0,1.48,137.56,0.62,0.2,0.77,96.22,0.0,1.88,0.59112,-0.27461,0.65179
20151128,26.74,51.75,2.91,147.44,0.6,0.2,0.46,96.45,0.0,1.88,0.64423,-0.20248,0.67530
20151129,26.61,49.5,3.08,131.06,0.59,0.2,0.52,96.64,0.0,1.88,0.69373,-0.13052,0.70590
20151130,25.8,49.06,2.05,126.31,0.38,0.2,1.02,96.68,0.05,1.88,0.73473,-0.06156,0.73731
20151201,26.39,54.44,1.78,134.62,0.56,0.2,1.02,96.51,0.0,1.90,0.76225,0.00366,0.76226
20151202,26.37,57.31,1.87,136.69,0.43,0.19,0.26,96.51,0.0,1.90,0.77204,0.06666,0.77491
20151203,26.12,51.69,1.67,99.06,0.61,0.19,0.47,96.52,0.0,1.90,0.76125,0.13089,0.77242
20151204,25.57,46.25,1.54,85.94,0.58,0.19,0.44,96.48,0.0,1.90,0.72871,0.20120,0.75597
20151205,24.92,47.94,1.8,97.69,0.59,0.19,0.44,96.54,0.0,1.90,0.67486,0.28300,0.73179
20151206,24.31,44.25,1.76,98.5,0.6,0.19,0.5,96.55,0.0,1.90,0.60132,0.38131,0.71203
20151207,23.84,44.0,1.73,95.31,0.62,0.18,0.47,96.61,0.0,1.90,0.51014,0.49988,0.71423
20151208,23.34,35.0,2.01,100.56,0.64,0.18,0.57,96.62,0.0,1.90,0.40290,0.64033,0.75654
20151209,23.48,38.94,1.83,125.31,0.66,0.18,0.55,96.6,0.0,1.90,0.27987,0.80152,0.84897
20151210,25.57,38.0,1.53,168.69,0.63,0.18,0.53,96.46,0.0,1.90,0.13954,0.97909,0.98898
20151211,26.89,44.81,1.98,224.88,0.56,0.17,0.22,96.25,0.0,1.90,-0.02097,1.16534,1.16553
20151212,28.06,43.94,1.67,215.25,0.57,0.17,0.3,96.16,0.0,1.90,-0.20458,1.34958,1.36500
20151213,28.14,40.44,0.76,134.88,0.55,0.17,0.85,96.24,0.26,1.90,-0.41182,1.51929,1.57412
20151214,28.4,43.44,1.56,171.12,0.59,0.17,0.81,96.32,0.0,1.90,-0.63879,1.66217,1.78069
20151215,28.38,38.5,1.32,96.69,0.59,0.17,0.42,96.37,0.0,1.90,-0.87699,1.76811,1.97366
20151216,28.19,35.62,1.64,145.19,0.61,0.17,0.45,96.36,0.0,1.90,-1.11551,1.83010,2.14328
20151217,27.78,39.56,1.98,199.94,0.66,0.16,0.4,96.3,0.0,1.90,-1.34408,1.84349,2.28145
20151218,26.57,37.75,1.97,201.44,0.63,0.16,0.33,96.48,0.0,1.90,-1.55499,1.80482,2.38230
20151219,25.9,37.12,1.81,83.38,0.59,0.16,0.28,96.68,0.0,1.90,-1.74331,1.71118,2.44280
20151220,26.49,44.5,1.66,170.06,0.59,0.16,0.22,96.59,0.0,1.90,-1.90616,1.56056,2.46350
20151221,27.12,37.25,1.41,201.0,0.55,0.16,0.22,96.5,0.0,1.90,-2.04177,1.35263,2.44917
20151222,25.77,39.44,1.01,244.0,0.59,0.16,0.33,96.61,0.0,1.90,-2.14862,1.08951,2.40906
20151223,24.53,44.38,1.19,144.0,0.59,0.16,0.28,96.65,0.0,1.90,-2.22500,0.77637,2.35656
20151224,22.08,23.5,2.45,192.44,0.54,0.16,0.44,96.73,0.0,1.90,-2.26867,0.42146,2.30749
20151225,18.65,21.62,2.49,24.94,0.59,0.16,0.38,96.88,0.0,1.90,-2.27676,0.03590,2.27704
20151226,18.69,24.62,1.82,39.19,0.63,0.16,0.36,96.91,0.0,1.90,-2.24576,-0.36702,2.27555
20151227,20.12,23.44,2.23,64.25,0.63,0.16,0.38,96.96,0.0,1.90,-2.17169,-0.77261,2.30503
20151228,22.18,23.0,2.05,79.75,0.68,0.16,0.37,97.02,0.0,1.90,-2.05038,-1.16569,2.35858
20151229,24.08,22.25,1.93,66.81,0.69,0.16,0.41,96.86,0.0,1.90,-1.87798,-1.53137,2.42320
20151230,24.52,22.06,1.93,100.88,0.7,0.15,0.41,96.69,0.0,1.90,-1.65167,-1.85574,2.48431
20151231,23.85,28.31,1.99,109.81,0.66,0.15,0.33,96.8,0.0,1.90,-1.42420,-2.09053,2.52956
20160101,23.94,35.75,1.66,108.88,0.65,0.15,0.3,96.88,0.0,1.94,-1.08916,-2.30947,2.55341
20160102,23.91,31.81,1.43,189.5,0.61,0.15,0.3,96.9,0.0,1.94,-0.72101,-2.44919,2.55311
20160103,23.14,24.94,1.29,195.06,0.63,0.15,0.34,96.74,0.02,1.94,-0.31038,-2.51659,2.53566
20160104,22.0,34.25,1.8,75.0,0.58,0.15,0.21,96.8,0.0,1.94,0.13055,-2.50888,2.51228
20160105,22.32,31.69,1.53,87.06,0.61,0.15,0.24,96.72,0.0,1.94,0.58480,-2.42715,2.49661
20160106,22.58,35.38,1.49,99.31,0.63,0.15,0.24,96.7,0.0,1.94,1.03193,-2.27763,2.50050
20160107,22.68,39.19,1.86,115.56,0.62,0.14,0.2,96.76,0.0,1.94,1.45059,-2.07235,2.52959
20160108,22.84,36.0,1.36,101.5,0.59,0.14,0.2,96.75,0.09,1.94,1.82126,-1.82830,2.58064
20160109,23.79,31.19,1.16,115.88,0.62,0.14,0.24,96.56,0.0,1.94,2.12848,-1.56516,2.64199
20160110,23.2,29.19,1.35,89.19,0.62,0.14,0.24,96.68,0.0,1.94,2.36166,-1.30224,2.69690
20160111,22.69,29.56,1.41,82.38,0.62,0.14,0.24,96.71,0.0,1.94,2.51495,-1.05584,2.72760
20160112,22.87,29.5,1.37,86.5,0.59,0.14,0.21,96.52,0.07,1.94,2.58653,-0.83759,2.71877
20160113,23.33,31.81,1.59,136.69,0.57,0.14,0.18,96.4,0.0,1.94,2.57805,-0.65383,2.65967
20160114,24.08,39.5,2.41,139.38,0.56,0.14,0.12,96.42,0.0,1.94,2.49426,-0.50594,2.54506
20160115,24.24,46.06,2.59,143.88,0.57,0.14,0.07,96.38,0.0,1.94,2.34288,-0.39116,2.37531
20160116,24.88,43.69,1.9,159.69,0.55,0.14,0.09,96.29,0.0,1.94,2.13440,-0.30369,2.15590
20160117,25.15,39.06,2.3,170.19,0.59,0.14,0.09,96.23,0.05,1.94,1.88177,-0.23580,1.89649
20160118,24.32,44.56,2.8,190.5,0.57,0.14,0.08,96.19,0.21,1.94,1.59990,-0.17880,1.60986
20160119,22.69,53.19,2.83,215.44,0.48,0.15,2.8,96.26,0.04,1.94,1.30478,-0.12392,1.31065
20160120,21.71,42.5,1.79,172.0,0.55,0.16,0.65,96.47,0.0,1.94,1.01266,-0.06292,1.01461
20160121,19.96,28.75,2.52,79.81,0.62,0.16,0.36,96.72,0.0,1.94,0.73906,0.01136,0.73914
20160122,19.86,20.62,2.2,40.0,0.66,0.16,0.52,96.76,0.0,1.94,0.49784,0.10455,0.50870
20160123,20.15,20.44,1.91,58.94,0.66,0.16,0.54,96.8,0.0,1.94,0.30041,0.22025,0.37250
20160124,21.35,17.69,1.36,135.31,0.63,0.16,0.58,96.73,0.0,1.94,0.15509,0.35967,0.39168
20160125,22.76,35.88,1.54,135.19,0.53,0.16,0.28,96.52,0.0,1.94,0.06655,0.52138,0.52561
20160126,24.63,49.0,1.77,178.75,0.5,0.16,0.23,96.41,0.0,1.94,0.03541,0.70144,0.70234
20160127,24.82,31.12,1.52,231.75,0.59,0.16,0.5,96.4,0.0,1.94,0.05797,0.89382,0.89569
20160128,23.46,16.62,1.49,65.06,0.66,0.15,0.59,96.51,0.0,1.94,0.12604,1.09120,1.09845
20160129,24.15,20.88,1.79,101.44,0.68,0.15,0.45,96.66,0.0,1.94,0.22706,1.28607,1.30596
20160130,25.33,21.75,1.6,68.75,0.67,0.15,0.48,96.62,0.0,1.94,0.34442,1.47179,1.51155
20160131,26.26,19.25,1.41,143.0,0.69,0.15,0.54,96.5,0.0,1.94,0.45800,1.64345,1.70607
20160201,26.08,21.0,1.29,192.81,0.64,0.15,0.47,96.52,0.0,1.81,0.54516,1.79798,1.87881
20160202,26.69,21.81,1.31,227.94,0.62,0.14,0.43,96.53,0.0,1.81,0.58274,1.93301,2.01894
20160203,24.82,22.69,1.93,110.44,0.65,0.14,0.39,96.49,0.0,1.81,0.55138,2.04377,2.11684
20160204,23.85,22.81,1.61,37.81,0.66,0.14,0.4,96.5,0.0,1.81,0.44384,2.11941,2.16538
20160205,24.4,26.75,1.83,94.88,0.62,0.14,0.28,96.42,0.0,1.81,0.27394,2.14341,2.16085
20160206,25.87,41.5,2.73,163.06,0.62,0.14,0.18,96.22,0.0,1.81,0.07374,2.10229,2.10358
20160207,27.08,46.69,2.52,197.62,0.58,0.14,0.13,96.36,0.0,1.81,-0.12578,1.99467,1.99863
20160208,26.98,38.31,1.45,116.81,0.51,0.14,0.17,96.4,0.0,1.81,-0.31051,1.82991,1.85607
20160209,26.54,35.69,1.47,80.31,0.55,0.14,0.19,96.39,0.0,1.81,-0.48149,1.62161,1.69158
20160210,28.16,34.94,2.34,198.62,0.58,0.13,0.19,96.21,0.0,1.81,-0.64541,1.38354,1.52668
20160211,27.71,32.94,1.8,236.31,0.54,0.13,0.15,96.17,0.0,1.81,-0.80796,1.12867,1.38805
20160212,28.2,27.62,1.32,226.25,0.55,0.13,0.26,96.17,0.0,1.81,-0.97110,0.86864,1.30290
20160213,26.65,26.19,1.62,243.88,0.56,0.13,0.27,96.27,0.0,1.81,-1.13286,0.61325,1.28820
20160214,27.3,33.81,1.54,116.56,0.55,0.13,0.17,96.3,0.0,1.81,-1.28808,0.36986,1.34012
20160215,27.69,36.88,3.3,156.19,0.64,0.13,0.19,96.4,0.0,1.81,-1.42944,0.14280,1.43655
20160216,26.93,39.06,3.61,146.56,0.67,0.13,0.23,96.5,0.0,1.81,-1.54867,-0.06682,1.55011
20160217,26.46,35.38,4.08,139.94,0.69,0.13,0.24,96.58,0.0,1.81,-1.63744,-0.26120,1.65814
20160218,26.7,36.0,2.88,148.25,0.68,0.13,0.26,96.53,0.0,1.81,-1.68779,-0.44564,1.74563
20160219,27.52,26.44,2.57,160.56,0.66,0.13,0.38,96.58,0.0,1.81,-1.69190,-0.62821,1.80476
20160220,28.87,24.12,1.57,198.5,0.6,0.12,0.35,96.52,0.0,1.81,-1.64045,-0.81919,1.83362
20160221,29.74,23.88,1.19,204.31,0.58,0.12,0.3,96.38,0.0,1.81,-1.51924,-1.02916,1.83501
20160222,30.54,31.56,1.18,112.81,0.59,0.12,0.25,96.41,0.0,1.81,-1.30509,-1.26184,1.81535
20160223,31.25,29.5,1.94,185.31,0.61,0.12,0.21,96.23,0.0,1.81,-0.97421,-1.49386,1.78345
20160224,31.74,26.31,2.58,216.38,0.62,0.12,0.23,96.1,0.01,1.81,-0.54901,-1.66071,1.74911
20160225,30.36,22.12,1.75,224.69,0.58,0.12,0.33,96.19,0.0,1.81,-0.12219,-1.71700,1.72135
20160226,29.89,45.12,2.66,157.81,0.54,0.12,0.1,96.42,0.0,1.81,0.23616,-1.69009,1.70651
20160227,29.92,40.19,2.65,146.62,0.52,0.12,0.77,96.55,1.25,1.81,0.52052,-1.62549,1.70680
20160228,30.23,37.38,2.87,150.12,0.59,0.13,0.22,96.67,0.14,1.81,0.74682,-1.54923,1.71984
20160229,30.01,41.5,1.85,130.88,0.55,0.16,3.09,96.65,3.05,1.81,0.92766,-1.47144,1.73945
20160301,28.58,47.44,1.57,193.94,0.54,0.24,3.72,96.56,0.72,1.31,1.06975,-1.39430,1.75739
20160302,28.97,44.62,1.55,131.06,0.5,0.26,3.43,96.53,2.42,1.31,1.17359,-1.31813,1.76487
20160303,29.44,39.5,2.01,85.81,0.51,0.26,3.61,96.59,0.16,1.31,1.24416,-1.23725,1.75462
20160304,29.69,37.5,2.08,111.94,0.52,0.25,3.55,96.44,0.0,1.31,1.28338,-1.14685,1.72114
20160305,29.96,35.25,1.58,133.0,0.41,0.24,2.74,96.3,0.07,1.31,1.29391,-1.04211,1.66139
20160306,31.12,31.06,1.93,158.38,0.62,0.23,2.72,96.22,0.0,1.31,1.27930,-0.91880,1.57505
20160307,30.37,27.69,2.88,170.69,0.67,0.22,2.45,96.17,0.0,1.31,1.24372,-0.77378,1.46478
20160308,30.17,27.94,2.23,186.69,0.66,0.21,2.09,96.12,0.01,1.31,1.19150,-0.60534,1.33646
20160309,29.33,30.94,2.27,204.44,0.56,0.2,1.2,96.22,0.01,1.31,1.12627,-0.41327,1.19970
20160310,30.7,28.12,1.36,155.94,0.62,0.2,1.64,96.29,0.05,1.31,1.04991,-0.19878,1.06856
20160311,30.42,28.38,1.52,105.69,0.58,0.2,1.24,96.32,0.0,1.31,0.96094,0.03582,0.96161
20160312,31.66,27.25,3.38,174.75,0.61,0.19,1.28,96.11,0.01,1.31,0.85192,0.28720,0.89902
20160313,31.02,27.75,2.32,254.5,0.61,0.19,1.27,96.11,0.0,1.31,0.70517,0.54926,0.89384
20160314,29.47,25.88,2.05,235.62,0.62,0.18,1.2,96.21,0.0,1.31,0.49069,0.80474,0.94254
20160315,29.33,33.25,1.43,130.19,0.56,0.18,1.09,96.2,0.0,1.31,0.18877,1.00947,1.02697
20160316,30.85,39.5,1.73,148.62,0.58,0.17,1.0,96.1,0.0,1.31,-0.15326,1.11475,1.12523
20160317,31.52,32.56,2.05,183.44,0.63,0.17,1.04,96.09,0.0,1.31,-0.45258,1.13216,1.21927
20160318,32.17,28.81,1.82,244.31,0.63,0.16,0.92,96.06,0.0,1.31,-0.67928,1.10444,1.29661
20160319,31.79,25.62,1.83,247.56,0.63,0.16,0.94,96.13,0.0,1.31,-0.84115,1.05548,1.34966
20160320,31.65,24.5,2.1,340.88,0.65,0.16,0.89,96.2,0.0,1.31,-0.95096,0.99269,1.37468
20160321,31.08,18.12,2.94,329.44,0.7,0.16,0.94,96.12,0.0,1.31,-1.01869,0.91759,1.37102
20160322,30.78,11.88,1.93,171.44,0.71,0.16,1.12,96.0,0.0,1.31,-1.05200,0.83069,1.34043
20160323,30.69,15.0,2.16,63.44,0.64,0.15,0.89,96.09,0.0,1.31,-1.05721,0.73305,1.28649
20160324,31.37,22.31,2.32,90.25,0.59,0.15,0.64,96.28,0.0,1.31,-1.03973,0.62680,1.21405
20160325,32.19,27.25,2.02,112.06,0.59,0.15,0.67,96.32,0.0,1.31,-1.00424,0.51504,1.12861
20160326,33.1,31.69,1.75,150.69,0.61,0.14,0.59,96.24,0.0,1.31,-0.95468,0.40162,1.03571
20160327,33.33,24.5,2.27,201.62,0.57,0.14,0.53,96.19,0.1,1.31,-0.89416,0.29081,0.94026
20160328,32.26,29.62,2.45,151.06,0.59,0.17,1.98,96.29,0.06,1.31,-0.82502,0.18694,0.84594
20160329,32.48,29.5,2.15,214.81,0.56,0.17,1.1,96.26,0.0,1.31,-0.74890,0.09399,0.75478
20160330,32.73,22.38,1.54,212.44,0.59,0.16,1.41,96.23,0.0,1.31,-0.66690,0.01541,0.66708
20160331,32.25,26.69,2.02,254.38,0.6,0.16,1.1,96.14,0.0,1.31,-0.57986,-0.04612,0.58170
20160401,32.76,13.94,1.2,240.12,0.7,0.16,1.24,96.0,0.0,1.33,-0.48863,-0.08903,0.49668
20160402,33.19,19.94,1.25,127.69,0.64,0.16,1.14,96.04,0.0,1.33,-0.39470,-0.11179,0.41023
20160403,33.83,25.12,1.88,188.12,0.62,0.15,0.87,96.11,0.2,1.33,-0.30049,-0.11389,0.32135
20160404,34.94,25.56,1.96,218.06,0.59,0.15,1.03,95.97,2.13,1.33,-0.20962,-0.09570,0.23044
20160405,33.87,31.12,1.41,173.5,0.41,0.16,2.22,96.0,2.33,1.33,-0.12672,-0.05896,0.13977
20160406,33.08,24.62,1.85,125.94,0.56,0.17,3.76,96.11,0.6,1.33,-0.05632,-0.00762,0.05683
20160407,32.9,20.75,1.27,145.56,0.68,0.17,2.1,96.01,0.01,1.33,-0.00126,0.05183,0.05185
20160408,33.66,23.56,2.83,153.5,0.7,0.16,1.39,95.98,0.0,1.33,0.03833,0.11121,0.11763
