date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
20150906,27.86,76.12,1.18,257.19,0.55,0.67,53.44,1.2,2.21,0.32587,0.11848,0.34674
20150907,27.02,79.81,1.51,281.81,0.46,0.72,49.3,4.08,2.21,0.12902,0.25735,0.28788
20150908,27.15,79.19,0.58,203.5,0.51,0.73,52.83,0.1,2.21,-0.07238,0.40715,0.41353
20150909,27.01,76.56,0.83,113.25,0.48,0.69,46.26,1.66,2.21,-0.26770,0.55848,0.61933
20150910,27.23,74.75,1.2,135.44,0.59,0.66,58.36,0.0,2.21,-0.44612,0.70219,0.83192
20150911,27.36,74.38,1.51,239.38,0.54,0.67,60.54,0.96,2.21,-0.59755,0.83003,1.02275
20150912,27.05,80.06,1.59,293.19,0.5,0.67,45.12,4.27,2.21,-0.71359,0.93508,1.17626
20150913,26.3,84.12,1.67,284.69,0.52,0.71,35.93,4.9,2.21,-0.78841,1.01192,1.28280
20150914,26.08,86.38,1.97,299.56,0.45,0.71,37.06,2.87,2.21,-0.81933,1.05691,1.33729
20150915,25.46,92.0,1.54,310.0,0.47,0.73,21.02,17.0,2.21,-0.80698,1.06836,1.33888
20150916,25.84,89.56,3.32,303.62,0.44,0.77,36.39,50.26,2.21,-0.75511,1.04680,1.29073
20150917,25.5,91.25,5.29,273.31,0.09,0.87,45.44,113.05,2.21,-0.67015,0.99507,1.19969
20150918,26.71,86.0,3.3,205.56,0.41,0.8,64.88,0.01,2.21,-0.56057,0.91813,1.07574
20150919,26.66,82.94,1.59,222.69,0.57,0.76,52.14,0.11,2.21,-0.43626,0.82270,0.93121
20150920,26.48,80.12,1.75,262.19,0.39,0.73,57.1,1.63,2.21,-0.30795,0.71650,0.77987
20150921,26.55,78.88,1.79,252.19,0.54,0.72,62.36,0.01,2.21,-0.18659,0.60753,0.63554
20150922,26.14,80.62,1.45,259.25,0.59,0.71,46.66,0.01,2.21,-0.08279,0.50325,0.51001
20150923,27.03,81.25,1.07,262.12,0.55,0.73,63.4,0.0,2.21,-0.00613,0.40999,0.41004
20150924,26.52,83.56,1.34,332.94,0.53,0.73,51.53,0.0,2.21,0.03558,0.33259,0.33449
20150925,26.33,82.88,1.37,327.44,0.56,0.7,55.19,0.0,2.21,0.03690,0.27418,0.27665
20150926,24.94,78.94,1.89,336.06,0.61,0.69,62.76,0.0,2.21,-0.00468,0.23607,0.23612
20150927,24.28,75.94,1.86,185.75,0.66,0.67,59.44,0.0,2.21,-0.08860,0.21773,0.23507
20150928,25.4,78.19,1.75,152.69,0.62,0.66,57.8,0.0,2.21,-0.21123,0.21667,0.30259
20150929,25.98,79.0,1.7,48.75,0.6,0.66,55.23,0.01,2.21,-0.36633,0.22842,0.43171
20150930,26.08,80.69,1.66,50.12,0.49,0.65,49.06,0.0,2.21,-0.54557,0.24663,0.59873
20151001,26.27,82.75,1.25,87.0,0.53,0.66,35.53,0.09,2.11,-0.73929,0.26323,0.78476
20151002,26.94,78.12,1.17,126.81,0.45,0.66,54.05,1.46,2.11,-0.93714,0.26877,0.97492
20151003,27.42,79.12,1.26,310.12,0.53,0.65,44.13,0.0,2.11,-1.12861,0.25277,1.15657
20151004,26.87,82.0,1.17,153.75,0.45,0.65,31.84,1.02,2.11,-1.30322,0.20418,1.31912
20151005,26.55,76.12,1.71,48.94,0.65,0.63,54.21,0.0,2.11,-1.45014,0.11176,1.45444
20151006,26.79,66.12,1.38,94.44,0.67,0.62,54.41,0.0,2.11,-1.55690,-0.03513,1.55729
20151007,26.15,66.75,1.52,53.0,0.67,0.61,51.52,0.0,2.11,-1.60726,-0.24411,1.62569
20151008,26.66,61.69,1.12,108.94,0.66,0.6,49.68,0.0,2.11,-1.57985,-0.51281,1.66099
20151009,26.75,62.0,1.38,215.81,0.62,0.59,47.35,0.0,2.11,-1.45418,-0.81648,1.66772
20151010,27.87,61.69,1.34,202.69,0.62,0.58,46.8,0.0,2.11,-1.22996,-1.10454,1.65312
20151011,27.48,63.5,1.41,125.69,0.62,0.57,45.94,0.0,2.11,-0.93887,-1.32806,1.62641
20151012,27.72,54.62,1.3,67.06,0.59,0.56,43.59,0.0,2.11,-0.62329,-1.47086,1.59747
20151013,27.9,51.81,1.1,98.06,0.62,0.55,41.55,0.0,2.11,-0.31185,-1.54402,1.57519
20151014,27.09,59.88,1.49,131.38,0.64,0.55,38.88,0.0,2.11,-0.01823,-1.56550,1.56560
20151015,26.98,67.75,1.59,71.75,0.59,0.55,34.1,0.0,2.11,0.25104,-1.55031,1.57050
20151016,26.53,74.06,1.68,58.88,0.54,0.55,29.16,0.0,2.11,0.49170,-1.50906,1.58714
20151017,26.61,72.19,1.8,49.12,0.62,0.54,29.87,0.0,2.11,0.70010,-1.44901,1.60928
20151018,26.39,65.88,1.56,69.31,0.63,0.53,31.5,0.0,2.11,0.87301,-1.37512,1.62884
20151019,26.41,60.0,1.62,104.06,0.63,0.53,29.85,0.0,2.11,1.00795,-1.29071,1.63765
20151020,27.0,61.44,1.34,101.25,0.61,0.52,28.81,0.0,2.11,1.10349,-1.19795,1.62873
20151021,27.23,62.31,1.44,98.31,0.61,0.52,27.48,0.0,2.11,1.22407,-1.02826,1.59865
20151022,27.26,64.06,1.66,93.56,0.58,0.52,25.87,0.01,2.11,1.29116,-0.84283,1.54190
20151023,27.19,66.31,1.29,77.62,0.59,0.52,23.83,0.0,2.11,1.30568,-0.65007,1.45856
20151024,27.22,61.06,1.84,99.88,0.54,0.51,24.27,0.0,2.11,1.27159,-0.45779,1.35148
20151025,26.55,59.94,2.12,100.19,0.55,0.51,22.4,0.0,2.11,1.19547,-0.27265,1.22617
20151026,25.94,61.31,1.92,103.81,0.61,0.51,21.0,0.0,2.11,1.08599,-0.09985,1.09057
20151027,26.04,62.06,1.78,103.44,0.58,0.5,20.87,0.0,2.11,0.95317,0.05707,0.95488
20151028,26.05,61.44,1.9,112.56,0.6,0.5,19.91,0.0,2.11,0.80761,0.19623,0.83111
20151029,25.98,66.12,1.56,138.69,0.51,0.5,21.42,0.42,2.11,0.65975,0.31721,0.73204
20151030,25.11,73.25,2.16,39.25,0.45,0.52,20.73,0.15,2.11,0.51907,0.42077,0.66819
20151031,25.2,70.81,2.59,42.0,0.53,0.51,16.55,0.0,2.11,0.39354,0.50842,0.64294
20151101,24.87,73.06,3.0,50.38,0.55,0.5,14.59,0.0,1.88,0.28912,0.58200,0.64986
20151102,25.38,71.12,2.24,52.06,0.56,0.5,16.08,0.0,1.88,0.20945,0.64322,0.67646
20151103,25.65,69.31,2.01,51.62,0.57,0.49,16.23,0.0,1.88,0.15582,0.69335,0.71065
20151104,25.83,64.56,1.75,53.06,0.59,0.48,17.24,0.0,1.88,0.12725,0.73295,0.74391
20151105,25.74,57.19,1.8,74.88,0.59,0.47,17.6,0.0,1.88,0.12082,0.76172,0.77125
20151106,25.87,55.44,1.79,87.19,0.56,0.46,16.28,0.0,1.88,0.13209,0.77864,0.78976
20151107,26.1,54.69,2.19,109.62,0.61,0.45,14.98,0.0,1.88,0.15566,0.78203,0.79738
20151108,25.84,55.5,2.58,93.88,0.63,0.43,12.98,0.01,1.88,0.18576,0.76995,0.79204
20151109,25.02,59.19,2.38,73.12,0.57,0.41,10.56,0.0,1.88,0.21685,0.74048,0.77158
20151110,25.23,59.56,2.52,64.56,0.49,0.41,9.47,0.05,1.88,0.24412,0.69219,0.73398
20151111,25.49,57.94,2.32,64.38,0.6,0.4,8.7,0.0,1.88,0.31165,0.60593,0.68138
20151112,25.08,57.88,2.15,79.81,0.64,0.38,8.08,0.0,1.88,0.35504,0.49675,0.61058
20151113,25.13,53.94,1.65,86.44,0.63,0.38,7.51,0.0,1.88,0.37013,0.37051,0.52371
20151114,25.02,53.62,1.41,83.0,0.61,0.36,6.75,0.0,1.88,0.35622,0.23443,0.42644
20151115,25.08,51.38,1.72,84.19,0.6,0.35,6.31,0.0,1.88,0.31652,0.09611,0.33079
20151116,24.26,52.19,2.07,96.69,0.58,0.34,4.86,0.09,1.88,0.25845,-0.03755,0.26117
20151117,24.44,54.88,2.34,64.0,0.57,0.34,4.99,0.0,1.88,0.19417,-0.16131,0.25243
20151118,24.05,60.69,2.84,67.0,0.65,0.33,4.18,0.0,1.88,0.14199,-0.27194,0.30678
20151119,23.69,60.12,2.73,61.56,0.66,0.32,3.83,0.0,1.88,0.12800,-0.36620,0.38792
20151120,24.79,58.12,2.09,65.81,0.66,0.31,3.6,0.0,1.88,0.17361,-0.43488,0.46825
20151121,25.65,59.38,1.8,71.62,0.52,0.31,2.93,0.0,1.88,0.25557,-0.46972,0.53474
20151122,26.54,53.94,1.88,82.12,0.62,0.3,3.27,0.0,1.88,0.33029,-0.47964,0.58237
20151123,26.8,52.12,1.45,106.56,0.59,0.3,3.0,0.01,1.88,0.38903,-0.47137,0.61118
20151124,26.47,49.25,1.85,80.88,0.56,0.29,2.81,0.01,1.88,0.43928,-0.44486,0.62519
20151125,24.76,53.69,2.06,67.5,0.59,0.29,2.25,0.0,1.88,0.48785,-0.40082,0.63139
20151126,25.0,51.75,1.36,80.94,0.6,0.28,2.32,0.0,1.88,0.53831,-0.34246,0.63801
20151127,25.73,46.81,1.18,115.69,0.6,0.27,2.37,0.0,1.88,0.59112,-0.27461,0.65179
20151128,26.93,52.69,2.75,145.62,0.57,0.27,1.64,0.0,1.88,0.64423,-0.20248,0.67530
20151129,26.87,51.5,2.36,122.81,0.58,0.27,1.7,0.0,1.88,0.69373,-0.13052,0.70590
20151130,25.93,46.06,1.48,112.0,0.53,0.26,2.03,0.0,1.88,0.73473,-0.06156,0.73731
20151201,26.2,44.81,1.06,122.75,0.59,0.26,2.05,0.0,1.90,0.76225,0.00366,0.76226
20151202,27.05,52.31,1.53,171.19,0.55,0.25,1.41,0.19,1.90,0.77204,0.06666,0.77491
20151203,26.3,50.31,1.3,91.06,0.59,0.25,1.63,0.0,1.90,0.76125,0.13089,0.77242
20151204,24.91,49.75,1.39,53.88,0.62,0.24,1.34,0.0,1.90,0.72871,0.20120,0.75597
20151205,24.21,46.56,1.37,66.25,0.64,0.23,1.47,0.0,1.90,0.67486,0.28300,0.73179
20151206,23.09,42.75,1.41,61.75,0.64,0.23,1.46,0.0,1.90,0.60132,0.38131,0.71203
20151207,23.01,41.62,1.48,75.25,0.67,0.23,1.37,0.0,1.90,0.51014,0.49988,0.71423
20151208,22.37,36.94,1.52,95.81,0.65,0.23,1.36,0.0,1.90,0.40290,0.64033,0.75654
20151209,22.53,35.94,1.45,126.62,0.68,0.22,1.31,0.0,1.90,0.27987,0.80152,0.84897
20151210,24.31,34.44,1.64,154.44,0.64,0.22,0.97,0.0,1.90,0.13954,0.97909,0.98898
20151211,26.82,40.62,2.17,215.44,0.55,0.21,0.66,0.0,1.90,-0.02097,1.16534,1.16553
20151212,27.7,42.56,1.51,200.88,0.59,0.21,0.8,0.0,1.90,-0.20458,1.34958,1.36500
20151213,26.96,42.19,1.32,107.44,0.58,0.21,0.98,0.0,1.90,-0.41182,1.51929,1.57412
20151214,27.75,46.69,1.45,139.56,0.54,0.2,0.88,0.0,1.90,-0.63879,1.66217,1.78069
20151215,26.15,39.75,2.11,101.62,0.49,0.2,0.76,0.0,1.90,-0.87699,1.76811,1.97366
20151216,26.58,40.62,1.24,99.56,0.55,0.2,0.69,0.0,1.90,-1.11551,1.83010,2.14328
20151217,27.75,40.25,2.08,174.0,0.63,0.2,0.65,0.0,1.90,-1.34408,1.84349,2.28145
20151218,25.97,37.88,1.74,116.94,0.55,0.2,0.55,0.0,1.90,-1.55499,1.80482,2.38230
20151219,24.18,37.06,1.81,65.19,0.53,0.2,0.49,0.0,1.90,-1.74331,1.71118,2.44280
20151220,25.41,45.31,1.62,142.81,0.56,0.2,0.36,0.01,1.90,-1.90616,1.56056,2.46350
20151221,26.5,41.88,1.4,159.44,0.55,0.19,0.42,0.0,1.90,-2.04177,1.35263,2.44917
20151222,25.18,49.81,1.23,102.38,0.56,0.19,0.44,0.0,1.90,-2.14862,1.08951,2.40906
20151223,24.35,50.19,1.37,154.88,0.55,0.19,0.39,0.0,1.90,-2.22500,0.77637,2.35656
20151224,20.71,24.75,2.43,247.12,0.53,0.19,0.66,0.0,1.90,-2.26867,0.42146,2.30749
20151225,17.61,24.75,2.34,23.31,0.61,0.18,0.56,0.0,1.90,-2.27676,0.03590,2.27704
20151226,17.8,29.25,1.84,35.44,0.66,0.18,0.52,0.0,1.90,-2.24576,-0.36702,2.27555
20151227,20.03,24.94,1.85,52.0,0.69,0.18,0.62,0.0,1.90,-2.17169,-0.77261,2.30503
20151228,22.27,25.19,1.65,66.5,0.68,0.18,0.59,0.0,1.90,-2.05038,-1.16569,2.35858
20151229,24.34,23.88,1.6,59.94,0.69,0.17,0.63,0.0,1.90,-1.87798,-1.53137,2.42320
20151230,24.44,22.94,1.53,98.81,0.7,0.17,0.64,0.0,1.90,-1.65167,-1.85574,2.48431
20151231,23.69,29.75,1.55,101.75,0.69,0.17,0.51,0.0,1.90,-1.42420,-2.09053,2.52956
20160101,23.94,29.81,1.28,175.31,0.66,0.17,0.5,0.0,1.94,-1.08916,-2.30947,2.55341
20160102,23.91,28.75,1.41,204.62,0.63,0.16,0.49,0.0,1.94,-0.72101,-2.44919,2.55311
20160103,22.27,31.5,1.51,29.62,0.62,0.16,0.4,0.0,1.94,-0.31038,-2.51659,2.53566
20160104,21.64,37.25,1.66,63.75,0.63,0.16,0.33,0.0,1.94,0.13055,-2.50888,2.51228
20160105,21.83,32.31,1.46,83.0,0.67,0.16,0.37,0.0,1.94,0.58480,-2.42715,2.49661
20160106,22.55,26.44,1.29,89.38,0.67,0.16,0.46,0.0,1.94,1.03193,-2.27763,2.50050
20160107,22.37,32.06,1.62,109.5,0.61,0.16,0.29,0.0,1.94,1.45059,-2.07235,2.52959
20160108,23.46,31.44,1.12,93.75,0.58,0.16,0.34,0.0,1.94,1.82126,-1.82830,2.58064
20160109,24.08,28.81,1.15,237.62,0.62,0.16,0.33,0.0,1.94,2.12848,-1.56516,2.64199
20160110,22.41,29.56,1.32,74.25,0.61,0.16,0.33,0.0,1.94,2.36166,-1.30224,2.69690
20160111,22.58,31.5,1.26,55.0,0.65,0.16,0.33,0.0,1.94,2.51495,-1.05584,2.72760
20160112,22.92,27.19,1.31,67.88,0.6,0.16,0.33,0.0,1.94,2.58653,-0.83759,2.71877
20160113,22.72,28.06,1.54,132.31,0.58,0.16,0.28,0.05,1.94,2.57805,-0.65383,2.65967
20160114,23.42,35.56,2.5,138.5,0.58,0.16,0.16,0.0,1.94,2.49426,-0.50594,2.54506
20160115,24.28,41.5,2.38,155.62,0.54,0.15,0.09,0.0,1.94,2.34288,-0.39116,2.37531
20160116,24.73,40.5,1.74,157.12,0.53,0.15,0.14,0.02,1.94,2.13440,-0.30369,2.15590
20160117,25.14,37.88,2.07,157.44,0.55,0.15,0.24,0.01,1.94,1.88177,-0.23580,1.89649
20160118,24.93,40.69,2.39,182.25,0.57,0.15,0.09,0.15,1.94,1.59990,-0.17880,1.60986
20160119,23.2,48.25,2.9,220.06,0.58,0.16,3.02,0.0,1.94,1.30478,-0.12392,1.31065
20160120,20.97,44.12,2.29,124.69,0.59,0.17,0.69,0.0,1.94,1.01266,-0.06292,1.01461
20160121,18.96,28.19,2.61,115.56,0.65,0.16,0.42,0.0,1.94,0.73906,0.01136,0.73914
20160122,17.97,22.06,2.16,34.38,0.7,0.16,0.52,0.0,1.94,0.49784,0.10455,0.50870
20160123,18.4,21.38,1.78,43.62,0.72,0.16,0.59,0.0,1.94,0.30041,0.22025,0.37250
20160124,20.11,19.0,1.34,141.06,0.7,0.16,0.59,0.0,1.94,0.15509,0.35967,0.39168
20160125,21.62,21.88,1.21,157.12,0.62,0.16,0.45,0.0,1.94,0.06655,0.52138,0.52561
20160126,23.4,45.44,1.34,160.88,0.53,0.16,0.21,0.0,1.94,0.03541,0.70144,0.70234
20160127,23.95,35.5,1.53,264.75,0.63,0.16,0.5,0.0,1.94,0.05797,0.89382,0.89569
20160128,22.86,19.5,1.61,137.19,0.7,0.16,0.54,0.0,1.94,0.12604,1.09120,1.09845
20160129,23.65,23.69,1.92,71.12,0.69,0.16,0.41,0.0,1.94,0.22706,1.28607,1.30596
20160130,25.62,22.31,1.14,52.25,0.69,0.15,0.51,0.0,1.94,0.34442,1.47179,1.51155
20160131,26.51,17.31,1.35,217.62,0.69,0.15,0.56,0.0,1.94,0.45800,1.64345,1.70607
20160201,26.05,21.38,1.1,256.44,0.65,0.15,0.48,0.0,1.81,0.54516,1.79798,1.87881
20160202,25.68,22.0,1.2,174.25,0.63,0.15,0.48,0.0,1.81,0.58274,1.93301,2.01894
20160203,24.26,24.88,1.91,109.94,0.67,0.14,0.35,0.0,1.81,0.55138,2.04377,2.11684
20160204,23.08,23.31,1.96,56.5,0.68,0.14,0.38,0.0,1.81,0.44384,2.11941,2.16538
20160205,23.87,22.94,1.45,75.12,0.66,0.14,0.37,0.0,1.81,0.27394,2.14341,2.16085
20160206,25.55,34.31,2.73,144.44,0.6,0.14,0.14,0.0,1.81,0.07374,2.10229,2.10358
20160207,27.06,44.88,2.52,180.5,0.57,0.14,0.12,0.0,1.81,-0.12578,1.99467,1.99863
20160208,25.71,30.06,1.63,91.44,0.6,0.14,0.2,0.0,1.81,-0.31051,1.82991,1.85607
20160209,24.64,25.38,1.52,44.62,0.6,0.14,0.3,0.0,1.81,-0.48149,1.62161,1.69158
20160210,27.67,31.44,1.88,189.75,0.52,0.14,0.16,0.0,1.81,-0.64541,1.38354,1.52668
20160211,27.38,30.06,1.61,294.38,0.54,0.14,0.2,0.0,1.81,-0.80796,1.12867,1.38805
20160212,27.49,23.38,1.02,159.19,0.57,0.14,0.33,0.0,1.81,-0.97110,0.86864,1.30290
20160213,26.94,28.56,1.73,274.5,0.59,0.13,0.28,0.0,1.81,-1.13286,0.61325,1.28820
20160214,26.9,32.44,2.09,130.19,0.56,0.13,0.13,0.0,1.81,-1.28808,0.36986,1.34012
20160215,28.55,36.31,3.34,154.0,0.58,0.13,0.13,0.01,1.81,-1.42944,0.14280,1.43655
20160216,27.15,34.88,3.31,153.06,0.64,0.13,0.22,0.0,1.81,-1.54867,-0.06682,1.55011
20160217,26.86,32.25,3.27,148.12,0.66,0.13,0.22,0.0,1.81,-1.63744,-0.26120,1.65814
20160218,26.92,32.56,2.16,155.81,0.66,0.13,0.25,0.02,1.81,-1.68779,-0.44564,1.74563
20160219,27.56,24.06,2.42,166.56,0.64,0.13,0.36,0.05,1.81,-1.69190,-0.62821,1.80476
20160220,29.62,21.19,1.5,259.44,0.6,0.13,0.4,0.2,1.81,-1.64045,-0.81919,1.83362
20160221,30.31,26.56,1.41,287.62,0.59,0.13,0.32,0.24,1.81,-1.51924,-1.02916,1.83501
20160222,31.05,31.38,1.19,137.75,0.55,0.12,0.27,0.02,1.81,-1.30509,-1.26184,1.81535
20160223,30.66,29.75,1.38,185.75,0.59,0.12,0.18,0.0,1.81,-0.97421,-1.49386,1.78345
20160224,31.83,28.06,2.16,190.19,0.59,0.12,0.24,0.03,1.81,-0.54901,-1.66071,1.74911
20160225,30.8,30.75,2.18,165.5,0.58,0.12,0.26,0.02,1.81,-0.12219,-1.71700,1.72135
20160226,29.74,46.38,2.92,158.69,0.56,0.13,1.19,3.67,1.81,0.23616,-1.69009,1.70651
20160227,29.97,42.31,2.33,146.31,0.52,0.15,1.12,6.21,1.81,0.52052,-1.62549,1.70680
20160228,30.62,36.56,2.55,133.06,0.59,0.16,1.64,1.26,1.81,0.74682,-1.54923,1.71984
20160229,29.6,46.0,2.0,133.06,0.55,0.28,8.89,0.7,1.81,0.92766,-1.47144,1.73945
20160301,27.51,60.5,0.96,178.31,0.55,0.5,22.81,3.36,1.31,1.06975,-1.39430,1.75739
20160302,27.92,55.06,1.41,124.12,0.59,0.47,18.41,0.0,1.31,1.17359,-1.31813,1.76487
20160303,29.03,40.19,1.31,90.75,0.51,0.41,16.3,0.1,1.31,1.24416,-1.23725,1.75462
20160304,29.12,39.38,1.13,129.56,0.48,0.45,21.95,1.05,1.31,1.28338,-1.14685,1.72114
20160305,28.64,46.31,1.31,141.0,0.55,0.47,23.65,3.64,1.31,1.29391,-1.04211,1.66139
20160306,28.67,42.12,1.82,115.75,0.59,0.41,15.24,0.19,1.31,1.27930,-0.91880,1.57505
20160307,29.35,35.19,3.0,153.81,0.65,0.37,13.17,0.02,1.31,1.24372,-0.77378,1.46478
20160308,30.16,29.38,2.25,195.31,0.66,0.33,9.15,0.0,1.31,1.19150,-0.60534,1.33646
20160309,29.69,30.69,1.98,214.44,0.54,0.3,4.64,0.06,1.31,1.12627,-0.41327,1.19970
20160310,30.88,29.0,1.41,193.38,0.61,0.28,5.13,0.0,1.31,1.04991,-0.19878,1.06856
20160311,30.23,28.56,1.24,100.56,0.6,0.27,3.96,0.0,1.31,0.96094,0.03582,0.96161
20160312,31.73,27.69,3.42,168.94,0.59,0.25,3.67,0.1,1.31,0.85192,0.28720,0.89902
20160313,30.33,30.69,1.88,227.12,0.57,0.25,4.25,0.0,1.31,0.70517,0.54926,0.89384
20160314,29.74,30.12,1.57,277.69,0.6,0.24,3.27,0.0,1.31,0.49069,0.80474,0.94254
20160315,28.73,33.12,1.38,120.38,0.55,0.23,3.56,0.0,1.31,0.18877,1.00947,1.02697
20160316,30.0,45.56,2.3,90.06,0.57,0.25,3.9,0.55,1.31,-0.15326,1.11475,1.12523
20160317,31.4,40.25,2.27,136.56,0.59,0.24,3.46,0.0,1.31,-0.45258,1.13216,1.21927
20160318,32.4,33.88,2.16,245.38,0.59,0.23,3.33,0.0,1.31,-0.67928,1.10444,1.29661
20160319,32.19,25.88,2.35,290.19,0.67,0.22,3.01,0.0,1.31,-0.84115,1.05548,1.34966
20160320,31.99,23.56,2.7,325.06,0.67,0.21,2.62,0.0,1.31,-0.95096,0.99269,1.37468
20160321,31.36,15.69,3.31,314.5,0.72,0.2,2.5,0.0,1.31,-1.01869,0.91759,1.37102
20160322,30.76,12.69,2.1,134.31,0.72,0.19,2.3,0.0,1.31,-1.05200,0.83069,1.34043
20160323,31.45,14.12,1.93,44.62,0.7,0.18,1.96,0.0,1.31,-1.05721,0.73305,1.28649
20160324,31.26,13.31,2.0,70.69,0.69,0.17,1.7,0.0,1.31,-1.03973,0.62680,1.21405
20160325,31.18,19.81,2.13,101.75,0.63,0.17,1.24,0.0,1.31,-1.00424,0.51504,1.12861
20160326,33.08,28.81,2.19,131.88,0.57,0.16,1.03,0.0,1.31,-0.95468,0.40162,1.03571
20160327,34.05,24.81,2.38,207.25,0.53,0.16,1.04,9.47,1.31,-0.89416,0.29081,0.94026
20160328,31.26,38.94,2.64,146.12,0.62,0.38,23.57,0.0,1.31,-0.82502,0.18694,0.84594
20160329,32.35,33.75,1.62,209.81,0.6,0.38,16.65,0.0,1.31,-0.74890,0.09399,0.75478
20160330,32.2,28.06,1.19,165.69,0.68,0.33,11.19,0.0,1.31,-0.66690,0.01541,0.66708
20160331,32.48,29.94,1.89,263.94,0.66,0.29,7.85,0.0,1.31,-0.57986,-0.04612,0.58170
20160401,32.15,18.19,1.52,310.44,0.73,0.27,6.41,0.0,1.33,-0.48863,-0.08903,0.49668
20160402,33.12,17.81,1.24,142.25,0.7,0.24,5.4,0.0,1.33,-0.39470,-0.11179,0.41023
20160403,34.1,24.19,1.9,181.62,0.65,0.23,3.85,0.0,1.33,-0.30049,-0.11389,0.32135
20160404,35.51,23.88,2.24,212.75,0.59,0.21,3.11,1.41,1.33,-0.20962,-0.09570,0.23044
20160405,34.38,24.19,3.04,285.31,0.44,0.21,3.95,2.81,1.33,-0.12672,-0.05896,0.13977
20160406,31.53,38.06,1.34,192.44,0.52,0.38,20.24,3.29,1.33,-0.05632,-0.00762,0.05683
20160407,32.15,37.5,1.08,125.06,0.59,0.38,18.23,0.3,1.33,-0.00126,0.05183,0.05185
20160408,33.33,27.88,2.19,165.31,0.67,0.32,11.59,0.0,1.33,0.03833,0.11121,0.11763
20160409,33.86,28.88,2.65,184.06,0.66,0.29,7.52,0.0,1.33,0.06454,0.16231,0.17467
20160410,34.48,23.25,2.73,181.38,0.65,0.26,6.91,0.0,1.33,0.08023,0.19830,0.21391
20160411,35.52,25.31,1.64,281.81,0.6,0.23,4.98,0.0,1.33,0.08774,0.21433,0.23159
20160412,35.99,20.19,1.72,329.5,0.67,0.22,4.14,0.0,1.33,0.08832,0.20764,0.22564
20160413,34.86,18.12,1.69,267.56,0.7,0.2,3.35,0.0,1.33,0.08212,0.17746,0.19554
20160414,35.0,13.5,1.54,136.62,0.73,0.2,3.14,0.0,1.33,0.06848,0.12487,0.14242
20160415,36.09,25.56,1.38,167.38,0.7,0.18,2.11,0.0,1.33,0.04638,0.05264,0.07016
20160416,37.16,22.81,1.45,205.31,0.66,0.17,1.81,0.0,1.33,0.01486,-0.03505,0.03807
20160417,37.17,22.69,2.3,220.19,0.64,0.17,1.39,0.0,1.33,-0.02654,-0.13288,0.13550
20160418,35.45,25.69,1.8,219.69,0.55,0.16,0.83,0.24,1.33,-0.07737,-0.23481,0.24723
20160419,36.11,25.38,2.32,161.56,0.61,0.16,1.12,0.0,1.33,-0.13601,-0.33451,0.36110
20160420,36.36,23.56,2.59,213.25,0.55,0.16,0.91,0.03,1.33,-0.19952,-0.42589,0.47031
20160421,37.51,18.56,2.03,301.19,0.65,0.16,1.36,0.0,1.33,-0.26365,-0.50356,0.56841
20160422,36.55,17.44,3.0,293.94,0.68,0.15,1.06,0.0,1.33,-0.32303,-0.56337,0.64941
20160423,35.0,19.38,3.89,311.38,0.72,0.15,0.82,0.0,1.33,-0.37152,-0.60269,0.70800
20160424,34.99,19.38,3.07,308.06,0.72,0.14,0.85,0.0,1.33,-0.40275,-0.62069,0.73991
20160425,36.08,17.75,1.28,217.38,0.71,0.14,0.98,0.0,1.33,-0.41067,-0.61825,0.74221
20160426,36.19,23.88,1.19,69.31,0.65,0.16,2.44,0.0,1.33,-0.39014,-0.59772,0.71378
20160427,37.05,28.38,1.94,201.5,0.63,0.17,2.46,1.3,1.33,-0.33748,-0.56244,0.65592
20160428,36.23,27.56,2.92,234.0,0.59,0.2,5.41,4.21,1.33,-0.25083,-0.51613,0.57386
20160429,37.09,21.25,2.57,154.31,0.57,0.2,3.61,0.39,1.33,-0.13050,-0.46245,0.48051
20160430,36.73,27.5,1.46,183.88,0.58,0.23,5.94,0.0,1.33,0.02542,-0.40486,0.40566
20160501,37.36,22.25,1.39,268.31,0.64,0.21,4.88,0.66,1.26,0.20365,-0.34338,0.39923
20160502,37.35,20.0,0.95,194.81,0.63,0.2,4.06,1.55,1.26,0.40137,-0.28182,0.49043
20160503,35.83,24.31,2.62,213.75,0.61,0.22,4.29,0.02,1.26,0.61036,-0.22279,0.64974
20160504,35.59,30.12,3.62,193.88,0.59,0.23,5.55,12.91,1.26,0.82121,-0.16908,0.83844
20160505,34.26,33.69,3.34,184.12,0.68,0.26,6.43,9.33,1.26,1.02386,-0.12329,1.03126
20160506,29.84,59.38,2.84,148.5,0.45,0.6,44.1,0.57,1.26,1.20805,-0.08706,1.21118
20160507,31.56,52.12,0.92,190.69,0.66,0.52,39.07,1.87,1.26,1.36396,-0.06040,1.36530
20160508,32.73,48.38,1.86,176.81,0.61,0.53,43.53,3.23,1.26,1.48301,-0.04138,1.48359
20160509,32.46,48.81,1.38,235.69,0.63,0.48,33.05,0.02,1.26,1.55853,-0.02618,1.55875
20160510,32.72,46.25,1.66,250.62,0.58,0.45,29.43,0.0,1.26,1.58631,-0.00965,1.58634
