date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
20150906,29.31,69.06,1.52,275.06,0.55,0.56,32.17,3.86,2.21,0.32587,0.11848,0.34674
20150907,28.71,71.69,2.0,242.31,0.49,0.59,34.63,15.0,2.21,0.12902,0.25735,0.28788
20150908,28.19,72.94,1.2,173.31,0.52,0.59,36.65,2.96,2.21,-0.07238,0.40715,0.41353
20150909,28.19,72.44,1.02,134.12,0.52,0.59,33.99,0.77,2.21,-0.26770,0.55848,0.61933
20150910,28.56,70.75,1.09,135.0,0.55,0.58,32.66,3.29,2.21,-0.44612,0.70219,0.83192
20150911,28.21,71.5,1.38,157.25,0.57,0.6,35.75,6.52,2.21,-0.59755,0.83003,1.02275
20150912,26.95,78.62,2.07,270.88,0.44,0.64,32.42,4.96,2.21,-0.71359,0.93508,1.17626
20150913,26.49,81.06,2.13,285.62,0.43,0.65,26.59,8.51,2.21,-0.78841,1.01192,1.28280
20150914,26.4,84.06,2.28,287.94,0.42,0.63,25.79,5.4,2.21,-0.81933,1.05691,1.33729
20150915,26.7,82.5,2.01,297.44,0.42,0.61,25.82,0.71,2.21,-0.80698,1.06836,1.33888
20150916,26.12,87.88,3.18,296.94,0.27,0.69,26.46,66.36,2.21,-0.75511,1.04680,1.29073
20150917,26.48,86.06,4.01,263.56,0.26,0.78,46.63,36.7,2.21,-0.67015,0.99507,1.19969
20150918,27.69,81.62,2.14,208.81,0.51,0.69,49.66,5.97,2.21,-0.56057,0.91813,1.07574
20150919,27.51,79.44,1.44,240.44,0.56,0.69,44.41,0.27,2.21,-0.43626,0.82270,0.93121
20150920,26.9,79.12,1.68,259.5,0.26,0.65,37.14,0.01,2.21,-0.30795,0.71650,0.77987
20150921,27.78,74.56,1.7,241.06,0.5,0.62,46.69,0.0,2.21,-0.18659,0.60753,0.63554
20150922,27.89,72.19,1.55,212.38,0.6,0.61,46.06,0.0,2.21,-0.08279,0.50325,0.51001
20150923,28.87,72.06,0.88,175.75,0.59,0.6,49.13,0.02,2.21,-0.00613,0.40999,0.41004
20150924,28.13,78.0,0.77,122.5,0.54,0.62,36.48,3.35,2.21,0.03558,0.33259,0.33449
20150925,28.01,78.25,0.93,179.94,0.56,0.6,35.22,0.09,2.21,0.03690,0.27418,0.27665
20150926,27.23,76.12,1.87,233.62,0.48,0.59,39.9,0.0,2.21,-0.00468,0.23607,0.23612
20150927,26.0,69.19,1.98,174.44,0.64,0.58,41.98,0.0,2.21,-0.08860,0.21773,0.23507
20150928,26.66,71.31,1.97,136.44,0.63,0.57,36.88,0.0,2.21,-0.21123,0.21667,0.30259
20150929,27.14,75.69,1.33,51.44,0.55,0.57,28.26,0.0,2.21,-0.36633,0.22842,0.43171
20150930,27.5,76.25,1.1,90.56,0.53,0.57,24.15,5.63,2.21,-0.54557,0.24663,0.59873
20151001,27.3,76.56,1.63,159.25,0.54,0.59,31.56,0.07,2.11,-0.73929,0.26323,0.78476
20151002,28.16,72.31,1.23,134.38,0.56,0.59,40.85,0.0,2.11,-0.93714,0.26877,0.97492
20151003,29.04,70.94,1.2,179.88,0.59,0.56,37.3,0.0,2.11,-1.12861,0.25277,1.15657
20151004,28.0,77.94,0.85,155.81,0.4,0.59,17.76,7.79,2.11,-1.30322,0.20418,1.31912
20151005,27.91,71.19,1.9,29.62,0.6,0.58,36.56,0.0,2.11,-1.45014,0.11176,1.45444
20151006,27.15,63.88,1.74,43.81,0.66,0.55,34.93,0.0,2.11,-1.55690,-0.03513,1.55729
20151007,26.88,59.94,1.62,34.19,0.66,0.54,33.18,0.0,2.11,-1.60726,-0.24411,1.62569
20151008,27.69,60.0,1.15,129.0,0.63,0.54,30.05,0.0,2.11,-1.57985,-0.51281,1.66099
20151009,28.38,59.81,1.42,153.06,0.62,0.53,31.81,0.0,2.11,-1.45418,-0.81648,1.66772
20151010,29.83,58.12,1.02,203.94,0.59,0.52,31.14,0.0,2.11,-1.22996,-1.10454,1.65312
20151011,29.57,56.75,1.54,131.19,0.61,0.52,31.12,0.0,2.11,-0.93887,-1.32806,1.62641
20151012,28.79,53.44,1.18,76.06,0.63,0.52,29.29,0.0,2.11,-0.62329,-1.47086,1.59747
20151013,28.69,50.81,1.2,97.38,0.64,0.52,27.66,0.0,2.11,-0.31185,-1.54402,1.57519
20151014,28.66,54.31,1.52,105.19,0.65,0.51,25.75,0.0,2.11,-0.01823,-1.56550,1.56560
20151015,28.42,63.38,1.52,86.75,0.6,0.51,22.54,0.0,2.11,0.25104,-1.55031,1.57050
20151016,28.33,66.31,1.15,111.62,0.41,0.51,20.53,0.0,2.11,0.49170,-1.50906,1.58714
20151017,28.54,66.31,1.19,110.06,0.54,0.5,19.68,0.0,2.11,0.70010,-1.44901,1.60928
20151018,28.65,60.31,1.44,94.62,0.61,0.49,21.64,0.0,2.11,0.87301,-1.37512,1.62884
20151019,27.52,59.38,1.53,94.56,0.65,0.48,19.1,0.0,2.11,1.00795,-1.29071,1.63765
20151020,28.12,55.69,1.45,104.44,0.64,0.47,18.9,0.0,2.11,1.10349,-1.19795,1.62873
20151021,28.15,56.31,1.52,115.12,0.64,0.45,17.44,0.0,2.11,1.22407,-1.02826,1.59865
20151022,28.74,55.5,1.69,113.62,0.63,0.44,16.37,0.01,2.11,1.29116,-0.84283,1.54190
20151023,28.72,56.5,1.44,107.88,0.61,0.42,14.76,0.0,2.11,1.30568,-0.65007,1.45856
20151024,28.76,55.06,1.88,112.38,0.59,0.41,13.06,0.0,2.11,1.27159,-0.45779,1.35148
20151025,28.42,54.81,2.02,117.62,0.55,0.4,11.03,0.0,2.11,1.19547,-0.27265,1.22617
20151026,27.68,55.56,1.82,114.69,0.59,0.39,9.69,0.0,2.11,1.08599,-0.09985,1.09057
20151027,27.26,54.38,1.95,110.0,0.63,0.38,9.1,0.0,2.11,0.95317,0.05707,0.95488
20151028,27.05,50.81,1.73,123.06,0.62,0.37,8.86,0.0,2.11,0.80761,0.19623,0.83111
20151029,27.18,67.06,1.93,140.06,0.55,0.36,5.4,1.05,2.11,0.65975,0.31721,0.73204
20151030,26.44,68.19,1.7,47.25,0.49,0.36,4.45,0.0,2.11,0.51907,0.42077,0.66819
20151031,27.65,62.31,2.46,55.0,0.57,0.36,6.07,0.0,2.11,0.39354,0.50842,0.64294
20151101,27.76,64.75,2.47,38.12,0.59,0.35,5.14,0.0,1.88,0.28912,0.58200,0.64986
20151102,28.08,61.12,1.81,21.44,0.59,0.34,5.57,0.0,1.88,0.20945,0.64322,0.67646
20151103,28.33,58.56,1.46,41.38,0.58,0.33,5.29,0.0,1.88,0.15582,0.69335,0.71065
20151104,28.48,52.75,1.48,72.56,0.58,0.32,4.92,0.0,1.88,0.12725,0.73295,0.74391
20151105,27.93,52.12,1.65,84.44,0.62,0.31,4.48,0.0,1.88,0.12082,0.76172,0.77125
20151106,27.37,48.88,1.86,90.56,0.65,0.3,4.21,0.0,1.88,0.13209,0.77864,0.78976
20151107,26.99,49.31,2.1,108.0,0.65,0.29,3.45,0.0,1.88,0.15566,0.78203,0.79738
20151108,26.82,53.31,2.19,95.69,0.65,0.28,3.08,0.02,1.88,0.18576,0.76995,0.79204
20151109,26.62,54.62,2.15,75.5,0.55,0.28,2.78,0.06,1.88,0.21685,0.74048,0.77158
20151110,26.76,53.19,2.66,65.69,0.46,0.27,2.19,0.09,1.88,0.24412,0.69219,0.73398
20151111,26.9,53.38,2.32,66.06,0.61,0.27,2.21,0.0,1.88,0.31165,0.60593,0.68138
20151112,26.28,52.56,2.07,66.06,0.66,0.27,2.42,0.0,1.88,0.35504,0.49675,0.61058
20151113,25.99,51.31,1.66,71.44,0.66,0.26,1.96,0.08,1.88,0.37013,0.37051,0.52371
20151114,25.97,52.88,1.47,96.0,0.63,0.25,1.7,0.0,1.88,0.35622,0.23443,0.42644
20151115,25.96,51.88,1.68,78.25,0.59,0.25,1.52,0.0,1.88,0.31652,0.09611,0.33079
20151116,24.15,55.62,1.39,85.88,0.43,0.24,0.47,0.0,1.88,0.25845,-0.03755,0.26117
20151117,26.15,57.44,2.36,73.19,0.46,0.25,3.0,0.0,1.88,0.19417,-0.16131,0.25243
20151118,26.38,58.0,2.88,53.38,0.66,0.24,1.39,0.0,1.88,0.14199,-0.27194,0.30678
20151119,26.4,56.06,2.68,74.69,0.58,0.24,1.52,0.0,1.88,0.12800,-0.36620,0.38792
20151120,26.81,59.06,2.19,94.69,0.52,0.24,1.91,0.0,1.88,0.17361,-0.43488,0.46825
20151121,27.37,60.31,1.28,106.56,0.46,0.23,0.95,0.0,1.88,0.25557,-0.46972,0.53474
20151122,27.94,53.88,1.53,132.38,0.59,0.23,1.19,0.0,1.88,0.33029,-0.47964,0.58237
20151123,27.49,54.25,1.63,146.12,0.56,0.23,1.03,0.0,1.88,0.38903,-0.47137,0.61118
20151124,26.85,56.06,1.43,103.25,0.52,0.23,0.79,0.0,1.88,0.43928,-0.44486,0.62519
20151125,25.5,56.06,1.61,97.75,0.6,0.23,0.74,0.0,1.88,0.48785,-0.40082,0.63139
20151126,25.68,53.88,1.09,115.31,0.62,0.22,0.92,0.0,1.88,0.53831,-0.34246,0.63801
20151127,26.58,52.06,2.01,155.88,0.62,0.22,0.92,0.0,1.88,0.59112,-0.27461,0.65179
20151128,26.94,58.19,2.74,150.25,0.6,0.22,0.56,0.0,1.88,0.64423,-0.20248,0.67530
20151129,26.83,54.0,2.44,138.38,0.62,0.21,0.69,0.0,1.88,0.69373,-0.13052,0.70590
20151130,25.81,49.81,1.16,138.19,0.31,0.21,0.69,0.04,1.88,0.73473,-0.06156,0.73731
20151201,26.59,56.0,1.45,153.12,0.55,0.21,0.74,0.0,1.90,0.76225,0.00366,0.76226
20151202,26.69,58.5,1.9,153.19,0.41,0.21,0.68,0.0,1.90,0.77204,0.06666,0.77491
20151203,26.96,51.69,1.45,107.69,0.62,0.21,0.78,0.0,1.90,0.76125,0.13089,0.77242
20151204,26.28,51.69,1.38,104.62,0.59,0.2,0.66,0.0,1.90,0.72871,0.20120,0.75597
20151205,25.65,54.38,1.34,120.44,0.59,0.2,0.57,0.0,1.90,0.67486,0.28300,0.73179
20151206,24.98,50.0,1.31,115.81,0.59,0.2,0.64,0.0,1.90,0.60132,0.38131,0.71203
20151207,24.26,51.19,1.34,99.56,0.61,0.2,0.59,0.0,1.90,0.51014,0.49988,0.71423
20151208,23.32,43.69,1.45,105.62,0.63,0.2,0.75,0.0,1.90,0.40290,0.64033,0.75654
20151209,23.15,43.75,1.31,127.94,0.66,0.2,0.74,0.0,1.90,0.27987,0.80152,0.84897
20151210,24.26,45.56,1.61,153.06,0.62,0.19,0.57,0.0,1.90,0.13954,0.97909,0.98898
20151211,26.71,46.69,2.05,184.62,0.59,0.19,0.48,0.0,1.90,-0.02097,1.16534,1.16553
20151212,28.69,51.56,1.64,198.19,0.54,0.19,0.43,0.0,1.90,-0.20458,1.34958,1.36500
20151213,28.78,50.88,1.77,167.69,0.57,0.19,0.46,0.0,1.90,-0.41182,1.51929,1.57412
20151214,28.42,47.06,1.91,165.69,0.59,0.19,0.47,0.0,1.90,-0.63879,1.66217,1.78069
20151215,28.4,41.0,1.19,145.5,0.59,0.18,0.5,0.0,1.90,-0.87699,1.76811,1.97366
20151216,28.22,43.31,2.23,160.75,0.61,0.18,0.51,0.0,1.90,-1.11551,1.83010,2.14328
20151217,27.26,47.44,3.07,174.88,0.66,0.18,0.59,0.0,1.90,-1.34408,1.84349,2.28145
20151218,27.15,48.5,1.95,172.81,0.6,0.18,0.4,0.0,1.90,-1.55499,1.80482,2.38230
20151219,26.7,44.19,1.22,91.38,0.6,0.18,0.32,0.0,1.90,-1.74331,1.71118,2.44280
20151220,26.65,50.31,2.12,163.62,0.59,0.18,0.3,0.0,1.90,-1.90616,1.56056,2.46350
20151221,26.9,49.12,2.52,179.56,0.54,0.18,0.19,0.0,1.90,-2.04177,1.35263,2.44917
20151222,27.05,44.94,1.66,174.0,0.59,0.17,0.33,0.0,1.90,-2.14862,1.08951,2.40906
20151223,26.4,53.31,1.46,157.75,0.55,0.17,0.21,0.0,1.90,-2.22500,0.77637,2.35656
20151224,24.15,33.12,2.24,286.88,0.52,0.17,0.5,0.0,1.90,-2.26867,0.42146,2.30749
20151225,19.98,23.5,2.7,81.69,0.59,0.17,0.47,0.0,1.90,-2.27676,0.03590,2.27704
20151226,19.62,32.5,1.84,44.56,0.62,0.17,0.41,0.0,1.90,-2.24576,-0.36702,2.27555
20151227,20.79,28.62,1.8,44.56,0.62,0.17,0.47,0.0,1.90,-2.17169,-0.77261,2.30503
20151228,23.1,27.44,1.41,79.56,0.66,0.16,0.44,0.0,1.90,-2.05038,-1.16569,2.35858
20151229,24.85,24.75,1.36,58.19,0.69,0.16,0.49,0.0,1.90,-1.87798,-1.53137,2.42320
20151230,24.72,24.88,1.43,88.25,0.7,0.16,0.47,0.0,1.90,-1.65167,-1.85574,2.48431
20151231,23.89,35.88,1.54,113.25,0.63,0.16,0.32,0.0,1.90,-1.42420,-2.09053,2.52956
20160101,24.23,45.62,1.6,130.44,0.62,0.16,0.28,0.0,1.94,-1.08916,-2.30947,2.55341
20160102,24.73,41.38,1.15,177.0,0.61,0.16,0.27,0.0,1.94,-0.72101,-2.44919,2.55311
20160103,24.08,34.31,1.19,126.38,0.63,0.16,0.36,0.01,1.94,-0.31038,-2.51659,2.53566
20160104,23.12,38.25,1.21,75.56,0.56,0.16,0.23,0.0,1.94,0.13055,-2.50888,2.51228
20160105,23.07,38.25,1.29,89.25,0.6,0.16,0.23,0.0,1.94,0.58480,-2.42715,2.49661
20160106,23.4,38.56,1.22,102.94,0.62,0.16,0.28,0.0,1.94,1.03193,-2.27763,2.50050
20160107,23.18,44.44,1.56,123.88,0.62,0.16,0.22,0.0,1.94,1.45059,-2.07235,2.52959
20160108,23.41,38.88,1.28,108.38,0.58,0.16,0.25,0.01,1.94,1.82126,-1.82830,2.58064
20160109,24.44,29.81,1.05,140.62,0.62,0.16,0.35,0.04,1.94,2.12848,-1.56516,2.64199
20160110,23.87,30.25,1.02,101.44,0.62,0.15,0.3,0.0,1.94,2.36166,-1.30224,2.69690
20160111,23.52,30.0,1.23,50.31,0.62,0.15,0.3,0.0,1.94,2.51495,-1.05584,2.72760
20160112,23.17,29.69,1.29,65.75,0.6,0.15,0.26,0.0,1.94,2.58653,-0.83759,2.71877
20160113,23.13,31.75,1.52,109.94,0.57,0.15,0.21,0.0,1.94,2.57805,-0.65383,2.65967
20160114,23.44,44.38,1.98,134.19,0.57,0.15,0.12,0.0,1.94,2.49426,-0.50594,2.54506
20160115,24.16,49.94,2.25,153.56,0.57,0.15,0.09,0.0,1.94,2.34288,-0.39116,2.37531
20160116,24.61,44.44,1.89,158.0,0.58,0.15,0.14,0.0,1.94,2.13440,-0.30369,2.15590
20160117,24.92,42.31,3.02,165.06,0.59,0.15,0.11,0.13,1.94,1.88177,-0.23580,1.89649
20160118,24.8,48.06,3.07,174.38,0.59,0.15,0.11,0.17,1.94,1.59990,-0.17880,1.60986
20160119,23.55,66.56,2.93,202.5,0.33,0.16,4.26,1.1,1.94,1.30478,-0.12392,1.31065
20160120,23.42,55.25,1.6,190.0,0.44,0.22,2.11,0.0,1.94,1.01266,-0.06292,1.01461
20160121,21.08,30.19,2.76,82.75,0.61,0.21,0.98,0.0,1.94,0.73906,0.01136,0.73914
20160122,20.23,20.81,2.3,64.88,0.65,0.21,1.26,0.0,1.94,0.49784,0.10455,0.50870
20160123,20.09,21.81,1.7,90.06,0.66,0.2,1.21,0.0,1.94,0.30041,0.22025,0.37250
20160124,20.94,22.19,1.2,133.81,0.63,0.2,1.12,0.0,1.94,0.15509,0.35967,0.39168
20160125,22.83,41.38,1.48,129.56,0.53,0.2,0.46,0.0,1.94,0.06655,0.52138,0.52561
20160126,24.79,54.31,1.8,153.5,0.52,0.2,0.35,0.0,1.94,0.03541,0.70144,0.70234
20160127,25.32,44.19,1.89,202.0,0.58,0.2,0.72,0.0,1.94,0.05797,0.89382,0.89569
20160128,24.33,20.44,1.14,160.75,0.65,0.19,1.16,0.0,1.94,0.12604,1.09120,1.09845
20160129,24.69,21.62,1.5,92.44,0.68,0.19,0.91,0.0,1.94,0.22706,1.28607,1.30596
20160130,25.15,27.19,1.37,60.44,0.67,0.18,0.8,0.0,1.94,0.34442,1.47179,1.51155
20160131,27.3,17.94,1.12,82.88,0.69,0.18,1.06,0.0,1.94,0.45800,1.64345,1.70607
20160201,27.04,20.56,1.02,97.62,0.66,0.18,0.92,0.0,1.81,0.54516,1.79798,1.87881
20160202,27.65,22.62,0.88,157.0,0.62,0.17,0.82,0.0,1.81,0.58274,1.93301,2.01894
20160203,26.21,24.69,1.45,169.5,0.64,0.17,0.72,0.0,1.81,0.55138,2.04377,2.11684
20160204,24.73,24.81,1.55,19.56,0.66,0.16,0.66,0.0,1.81,0.44384,2.11941,2.16538
20160205,25.05,36.06,1.35,105.31,0.62,0.16,0.41,0.0,1.81,0.27394,2.14341,2.16085
20160206,26.37,47.88,2.8,156.56,0.62,0.16,0.26,0.0,1.81,0.07374,2.10229,2.10358
20160207,27.5,51.75,2.31,164.62,0.57,0.16,0.23,0.0,1.81,-0.12578,1.99467,1.99863
20160208,27.97,47.56,1.48,124.44,0.51,0.16,0.25,0.0,1.81,-0.31051,1.82991,1.85607
20160209,27.85,38.06,0.74,106.0,0.56,0.16,0.35,0.0,1.81,-0.48149,1.62161,1.69158
20160210,28.8,39.69,2.25,171.75,0.56,0.16,0.31,0.0,1.81,-0.64541,1.38354,1.52668
20160211,28.7,39.88,2.48,253.12,0.55,0.16,0.29,0.0,1.81,-0.80796,1.12867,1.38805
20160212,29.03,39.06,1.71,161.38,0.55,0.16,0.3,0.0,1.81,-0.97110,0.86864,1.30290
20160213,29.43,39.31,2.22,198.12,0.55,0.16,0.33,0.0,1.81,-1.13286,0.61325,1.28820
20160214,28.81,41.06,2.36,150.88,0.55,0.16,0.2,0.0,1.81,-1.28808,0.36986,1.34012
20160215,27.85,43.0,3.2,162.0,0.65,0.16,0.25,0.0,1.81,-1.42944,0.14280,1.43655
20160216,26.97,44.38,3.3,158.94,0.65,0.16,0.35,0.0,1.81,-1.54867,-0.06682,1.55011
20160217,26.87,36.62,3.42,151.94,0.68,0.16,0.36,0.0,1.81,-1.63744,-0.26120,1.65814
20160218,27.18,36.94,2.42,159.88,0.67,0.15,0.41,0.0,1.81,-1.68779,-0.44564,1.74563
20160219,27.51,30.69,2.19,171.69,0.67,0.15,0.5,0.0,1.81,-1.69190,-0.62821,1.80476
20160220,28.96,27.81,1.53,153.69,0.6,0.15,0.57,0.0,1.81,-1.64045,-0.81919,1.83362
20160221,30.44,24.0,1.61,188.25,0.57,0.15,0.52,0.0,1.81,-1.51924,-1.02916,1.83501
20160222,31.4,26.75,1.37,175.75,0.59,0.14,0.45,0.0,1.81,-1.30509,-1.26184,1.81535
20160223,31.43,34.06,3.05,183.75,0.61,0.14,0.36,0.0,1.81,-0.97421,-1.49386,1.78345
20160224,30.94,35.94,3.31,176.19,0.59,0.14,0.33,0.0,1.81,-0.54901,-1.66071,1.74911
20160225,30.12,44.25,3.92,167.62,0.58,0.14,0.22,0.0,1.81,-0.12219,-1.71700,1.72135
20160226,29.65,51.06,3.52,163.56,0.5,0.14,0.67,0.0,1.81,0.23616,-1.69009,1.70651
20160227,28.77,44.75,3.05,160.12,0.51,0.14,0.58,0.0,1.81,0.52052,-1.62549,1.70680
20160228,29.42,47.19,2.88,159.44,0.58,0.14,0.21,0.0,1.81,0.74682,-1.54923,1.71984
20160229,28.7,54.75,2.19,145.44,0.59,0.31,10.73,6.71,1.81,0.92766,-1.47144,1.73945
20160301,28.12,57.69,1.58,159.88,0.54,0.47,15.57,0.0,1.31,1.06975,-1.39430,1.75739
20160302,28.74,52.31,1.3,124.62,0.53,0.42,12.33,0.09,1.31,1.17359,-1.31813,1.76487
20160303,29.69,45.75,1.21,118.0,0.49,0.38,11.09,0.0,1.31,1.24416,-1.23725,1.75462
20160304,29.3,43.12,1.44,143.56,0.52,0.34,8.59,0.58,1.31,1.28338,-1.14685,1.72114
20160305,29.98,39.44,1.81,147.62,0.4,0.33,7.94,0.0,1.31,1.29391,-1.04211,1.66139
20160306,30.76,35.62,2.34,147.0,0.62,0.3,6.43,0.0,1.31,1.27930,-0.91880,1.57505
20160307,29.54,35.94,3.44,166.38,0.67,0.28,4.88,0.09,1.31,1.24372,-0.77378,1.46478
20160308,29.62,32.94,3.1,175.06,0.67,0.27,4.22,0.06,1.31,1.19150,-0.60534,1.33646
20160309,29.34,35.81,2.75,175.81,0.53,0.25,2.42,0.08,1.31,1.12627,-0.41327,1.19970
20160310,30.97,33.56,1.66,135.56,0.62,0.24,2.87,0.05,1.31,1.04991,-0.19878,1.06856
20160311,30.62,33.94,1.61,123.12,0.57,0.23,2.23,0.0,1.31,0.96094,0.03582,0.96161
20160312,31.1,33.56,3.57,170.69,0.59,0.23,1.79,0.0,1.31,0.85192,0.28720,0.89902
20160313,31.38,40.88,2.47,192.0,0.62,0.22,1.89,0.0,1.31,0.70517,0.54926,0.89384
20160314,31.36,47.31,2.62,179.62,0.57,0.21,1.34,0.0,1.31,0.49069,0.80474,0.94254
20160315,30.77,47.5,2.26,169.12,0.51,0.21,3.06,0.11,1.31,0.18877,1.00947,1.02697
20160316,31.17,46.19,2.17,130.44,0.55,0.23,2.79,0.0,1.31,-0.15326,1.11475,1.12523
20160317,32.04,41.75,2.62,167.38,0.63,0.23,2.25,0.0,1.31,-0.45258,1.13216,1.21927
20160318,32.7,37.25,2.02,172.5,0.64,0.22,2.35,0.0,1.31,-0.67928,1.10444,1.29661
20160319,33.03,31.75,1.94,281.31,0.62,0.21,2.27,0.0,1.31,-0.84115,1.05548,1.34966
20160320,32.76,23.25,1.79,321.88,0.65,0.2,2.15,0.0,1.31,-0.95096,0.99269,1.37468
20160321,32.34,17.12,2.63,324.19,0.69,0.19,2.08,0.0,1.31,-1.01869,0.91759,1.37102
20160322,31.51,11.62,1.91,234.88,0.71,0.18,2.09,0.0,1.31,-1.05200,0.83069,1.34043
20160323,31.98,16.25,1.39,65.75,0.63,0.18,1.55,0.0,1.31,-1.05721,0.73305,1.28649
20160324,32.23,31.06,1.73,105.12,0.59,0.17,0.93,0.0,1.31,-1.03973,0.62680,1.21405
20160325,31.94,37.0,2.14,139.94,0.59,0.17,0.79,0.0,1.31,-1.00424,0.51504,1.12861
20160326,32.55,38.25,2.45,149.5,0.59,0.16,0.78,0.0,1.31,-0.95468,0.40162,1.03571
20160327,33.05,34.94,3.15,170.06,0.59,0.16,0.78,0.0,1.31,-0.89416,0.29081,0.94026
20160328,31.26,42.44,3.26,155.62,0.59,0.2,2.26,0.0,1.31,-0.82502,0.18694,0.84594
20160329,32.58,36.62,2.64,176.88,0.58,0.22,2.54,0.0,1.31,-0.74890,0.09399,0.75478
20160330,33.54,37.81,2.8,174.0,0.59,0.21,2.22,0.0,1.31,-0.66690,0.01541,0.66708
20160331,33.48,35.69,2.04,205.81,0.6,0.2,2.01,0.4,1.31,-0.57986,-0.04612,0.58170
20160401,33.37,28.56,1.73,246.38,0.69,0.2,2.52,0.0,1.33,-0.48863,-0.08903,0.49668
20160402,33.49,31.25,1.87,156.0,0.66,0.19,1.83,0.0,1.33,-0.39470,-0.11179,0.41023
20160403,34.48,32.38,2.92,171.12,0.66,0.18,1.47,0.0,1.33,-0.30049,-0.11389,0.32135
20160404,35.24,28.56,3.27,185.0,0.62,0.17,1.47,0.19,1.33,-0.20962,-0.09570,0.23044
20160405,34.48,29.0,1.55,223.81,0.45,0.18,3.67,1.48,1.33,-0.12672,-0.05896,0.13977
20160406,33.7,23.81,0.84,170.12,0.62,0.2,3.32,0.0,1.33,-0.05632,-0.00762,0.05683
20160407,33.78,25.19,1.34,176.38,0.7,0.2,3.26,0.0,1.33,-0.00126,0.05183,0.05185
20160408,33.92,30.88,3.42,163.25,0.69,0.19,1.84,0.0,1.33,0.03833,0.11121,0.11763
20160409,33.61,33.81,3.82,169.25,0.7,0.18,1.57,0.0,1.33,0.06454,0.16231,0.17467
20160410,33.48,30.19,3.26,174.12,0.7,0.17,1.52,0.0,1.33,0.08023,0.19830,0.21391
20160411,34.87,27.81,2.13,189.88,0.67,0.17,1.6,0.0,1.33,0.08774,0.21433,0.23159
20160412,36.23,17.94,1.5,231.12,0.67,0.16,1.6,0.0,1.33,0.08832,0.20764,0.22564
20160413,35.5,27.06,1.98,211.94,0.68,0.16,1.16,0.0,1.33,0.08212,0.17746,0.19554
20160414,36.19,21.25,1.08,85.69,0.66,0.16,1.15,0.0,1.33,0.06848,0.12487,0.14242
20160415,36.44,33.06,2.84,166.06,0.68,0.15,0.83,0.0,1.33,0.04638,0.05264,0.07016
20160416,36.6,31.31,3.38,189.19,0.66,0.15,0.78,0.0,1.33,0.01486,-0.03505,0.03807
20160417,36.98,32.38,3.16,188.12,0.56,0.15,1.25,0.4,1.33,-0.02654,-0.13288,0.13550
20160418,35.9,31.81,3.27,186.81,0.51,0.15,0.77,0.32,1.33,-0.07737,-0.23481,0.24723
20160419,34.95,32.25,3.34,167.81,0.66,0.15,0.67,0.0,1.33,-0.13601,-0.33451,0.36110
20160420,35.9,32.56,3.2,180.62,0.63,0.15,0.65,0.0,1.33,-0.19952,-0.42589,0.47031
20160421,37.05,24.06,2.52,215.75,0.62,0.14,0.82,0.04,1.33,-0.26365,-0.50356,0.56841
20160422,37.48,20.38,2.62,277.31,0.64,0.14,0.78,0.0,1.33,-0.32303,-0.56337,0.64941
20160423,36.15,17.38,2.79,306.25,0.7,0.14,0.72,0.0,1.33,-0.37152,-0.60269,0.70800
20160424,35.87,18.94,2.14,310.12,0.71,0.13,0.7,0.0,1.33,-0.40275,-0.62069,0.73991
20160425,36.6,21.88,1.38,154.44,0.68,0.13,0.63,0.0,1.33,-0.41067,-0.61825,0.74221
20160426,36.05,39.81,3.16,173.31,0.56,0.2,5.28,4.14,1.33,-0.39014,-0.59772,0.71378
20160427,36.06,31.12,3.03,175.56,0.66,0.24,5.45,0.0,1.33,-0.33748,-0.56244,0.65592
20160428,36.37,28.94,1.64,213.12,0.64,0.24,6.36,0.0,1.33,-0.25083,-0.51613,0.57386
20160429,35.5,26.19,2.48,162.81,0.66,0.23,4.26,4.71,1.33,-0.13050,-0.46245,0.48051
20160430,36.33,28.19,1.91,181.5,0.63,0.24,6.02,0.1,1.33,0.02542,-0.40486,0.40566
20160501,36.78,28.69,2.82,186.19,0.62,0.23,4.43,0.48,1.26,0.20365,-0.34338,0.39923
20160502,37.24,25.44,2.59,182.88,0.59,0.22,3.79,0.04,1.26,0.40137,-0.28182,0.49043
20160503,37.07,28.5,3.03,178.81,0.54,0.22,4.47,1.49,1.26,0.61036,-0.22279,0.64974
20160504,35.26,34.12,3.71,192.19,0.55,0.27,7.98,8.85,1.26,0.82121,-0.16908,0.83844
20160505,32.42,44.44,2.91,186.25,0.66,0.42,26.61,10.17,1.26,1.02386,-0.12329,1.03126
20160506,29.83,60.19,2.0,152.31,0.55,0.59,44.11,3.53,1.26,1.20805,-0.08706,1.21118
20160507,31.87,53.12,0.72,186.38,0.68,0.52,36.75,10.31,1.26,1.36396,-0.06040,1.36530
20160508,32.44,49.56,2.27,181.81,0.55,0.51,35.14,0.16,1.26,1.48301,-0.04138,1.48359
20160509,32.61,48.69,1.4,163.06,0.54,0.47,32.43,0.27,1.26,1.55853,-0.02618,1.55875
20160510,32.67,48.69,1.74,248.56,0.64,0.46,30.04,0.0,1.26,1.58631,-0.00965,1.58634
