date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PS,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
20150821,27.87,74.12,2.38,273.69,0.45,0.52,28.26,97.29,1.45,1.92,0.03488,-0.21689,0.21968
20150822,27.54,71.12,3.0,296.81,0.45,0.51,28.98,97.16,8.23,1.92,0.07690,-0.14234,0.16179
20150823,28.47,66.62,2.76,315.44,0.58,0.48,28.84,97.12,0.0,1.92,0.14877,-0.08042,0.16912
20150824,28.46,65.62,2.83,319.44,0.58,0.48,26.66,97.21,0.0,1.92,0.24700,-0.03502,0.24947
20150825,28.76,65.56,3.07,323.69,0.61,0.47,27.33,97.15,0.0,1.92,0.36538,-0.00882,0.36548
20150826,28.35,68.81,2.42,329.81,0.47,0.47,20.58,97.04,0.71,1.92,0.49522,-0.00298,0.49523
20150827,27.89,72.31,2.45,298.0,0.34,0.48,20.22,96.98,3.39,1.92,0.62605,-0.01656,0.62627
20150828,26.76,81.25,2.55,294.5,0.34,0.53,22.4,97.05,4.04,1.92,0.74665,-0.04625,0.74808
20150829,27.66,74.44,3.67,289.5,0.42,0.54,39.2,97.04,0.94,1.92,0.84625,-0.08635,0.85065
20150830,28.45,72.56,2.65,301.0,0.41,0.49,26.97,97.1,7.11,1.92,0.91559,-0.12918,0.92466
20150831,27.78,74.69,2.54,301.56,0.47,0.48,21.56,97.24,0.71,1.92,0.94780,-0.16585,0.96220
20150901,28.34,68.12,2.53,269.25,0.37,0.48,28.11,97.18,0.01,2.21,0.93885,-0.18736,0.95736
20150902,29.45,63.81,1.3,209.75,0.48,0.47,30.08,97.14,14.67,2.21,0.88763,-0.18577,0.90687
20150903,29.33,66.69,1.18,111.5,0.47,0.48,36.19,97.3,3.46,2.21,0.79582,-0.15536,0.81084
20150904,27.94,75.81,1.39,161.44,0.58,0.52,23.96,97.58,1.33,2.21,0.66739,-0.09342,0.67390
20150905,28.05,71.06,1.07,229.38,0.55,0.48,18.85,97.59,0.18,2.21,0.50825,-0.00075,0.50825
20150906,28.88,69.0,1.87,248.69,0.55,0.48,24.31,97.5,6.33,2.21,0.32587,0.11848,0.34674
20150907,28.37,70.31,2.12,223.44,0.49,0.5,27.93,97.44,8.13,2.21,0.12902,0.25735,0.28788
20150908,27.96,72.0,1.41,195.06,0.52,0.52,32.77,97.43,1.17,2.21,-0.07238,0.40715,0.41353
20150909,27.82,73.81,0.91,145.81,0.52,0.54,29.88,97.39,2.08,2.21,-0.26770,0.55848,0.61933
20150910,27.74,73.88,1.05,159.62,0.55,0.54,25.44,97.39,23.77,2.21,-0.44612,0.70219,0.83192
20150911,28.02,70.75,1.57,152.75,0.57,0.52,36.24,97.3,10.9,2.21,-0.59755,0.83003,1.02275
20150912,26.7,77.31,2.19,272.5,0.44,0.59,34.66,97.28,4.34,2.21,-0.71359,0.93508,1.17626
20150913,26.2,79.44,2.38,288.69,0.43,0.55,24.45,97.32,15.23,2.21,-0.78841,1.01192,1.28280
20150914,26.01,83.0,2.66,284.94,0.42,0.54,21.65,97.15,6.98,2.21,-0.81933,1.05691,1.33729
20150915,26.73,79.5,2.18,299.06,0.42,0.52,24.37,97.0,0.9,2.21,-0.80698,1.06836,1.33888
20150916,26.08,85.31,3.38,299.12,0.27,0.58,23.96,96.78,60.41,2.21,-0.75511,1.04680,1.29073
20150917,26.76,82.19,3.85,270.25,0.26,0.65,41.35,96.6,20.51,2.21,-0.67015,0.99507,1.19969
20150918,27.95,77.69,2.2,222.25,0.51,0.56,38.65,96.86,0.23,2.21,-0.56057,0.91813,1.07574
20150919,27.7,75.5,1.43,244.31,0.56,0.57,35.42,97.03,7.23,2.21,-0.43626,0.82270,0.93121
20150920,26.85,76.81,1.69,257.12,0.26,0.53,24.78,97.06,0.53,2.21,-0.30795,0.71650,0.77987
20150921,27.94,71.38,1.72,244.88,0.5,0.52,34.31,97.13,2.2,2.21,-0.18659,0.60753,0.63554
20150922,28.58,65.06,1.64,240.0,0.6,0.5,36.42,97.24,0.0,2.21,-0.08279,0.50325,0.51001
20150923,29.55,64.94,0.87,189.88,0.59,0.48,37.91,97.4,0.3,2.21,-0.00613,0.40999,0.41004
20150924,28.71,70.88,0.73,134.88,0.54,0.5,30.73,97.37,2.23,2.21,0.03558,0.33259,0.33449
20150925,28.1,76.5,0.77,153.38,0.56,0.52,27.04,97.28,3.44,2.21,0.03690,0.27418,0.27665
20150926,27.22,77.5,1.46,180.62,0.48,0.52,25.53,97.31,1.55,2.21,-0.00468,0.23607,0.23612
20150927,26.51,64.88,2.21,162.06,0.64,0.48,32.92,97.37,0.0,2.21,-0.08860,0.21773,0.23507
20150928,26.94,66.5,2.14,138.19,0.63,0.48,28.78,97.35,0.0,2.21,-0.21123,0.21667,0.30259
20150929,27.65,70.38,1.2,71.62,0.55,0.48,24.67,97.39,1.59,2.21,-0.36633,0.22842,0.43171
20150930,27.02,75.81,1.16,120.88,0.53,0.48,18.71,97.57,0.0,2.21,-0.54557,0.24663,0.59873
20151001,26.97,76.31,2.02,157.31,0.54,0.51,28.15,97.65,5.22,2.11,-0.73929,0.26323,0.78476
20151002,27.83,72.38,1.49,142.88,0.56,0.5,32.26,97.7,0.1,2.11,-0.93714,0.26877,0.97492
20151003,29.14,67.56,1.2,196.06,0.59,0.48,32.13,97.59,0.68,2.11,-1.12861,0.25277,1.15657
20151004,27.79,76.38,0.94,168.75,0.4,0.52,16.48,97.59,1.97,2.11,-1.30322,0.20418,1.31912
20151005,27.7,72.38,1.71,117.56,0.6,0.51,26.67,97.5,0.0,2.11,-1.45014,0.11176,1.45444
20151006,27.24,61.25,1.92,27.75,0.66,0.47,28.57,97.44,0.0,2.11,-1.55690,-0.03513,1.55729
20151007,26.97,56.06,1.65,115.88,0.66,0.46,28.18,97.44,0.0,2.11,-1.60726,-0.24411,1.62569
20151008,27.79,55.88,1.15,131.12,0.63,0.46,26.29,97.42,0.0,2.11,-1.57985,-0.51281,1.66099
20151009,28.55,57.81,1.5,169.06,0.62,0.45,27.25,97.32,0.0,2.11,-1.45418,-0.81648,1.66772
20151010,29.97,56.44,0.69,228.5,0.59,0.45,25.95,97.4,0.0,2.11,-1.22996,-1.10454,1.65312
20151011,29.86,54.0,1.48,138.62,0.61,0.45,27.23,97.57,0.0,2.11,-0.93887,-1.32806,1.62641
20151012,29.09,51.0,1.3,91.31,0.63,0.44,25.82,97.68,0.0,2.11,-0.62329,-1.47086,1.59747
20151013,28.73,49.06,1.29,109.94,0.64,0.44,24.76,97.69,0.0,2.11,-0.31185,-1.54402,1.57519
20151014,28.87,51.0,1.61,115.81,0.65,0.44,23.2,97.72,0.0,2.11,-0.01823,-1.56550,1.56560
20151015,28.74,58.81,1.67,100.94,0.6,0.44,20.54,97.7,0.0,2.11,0.25104,-1.55031,1.57050
20151016,28.33,64.12,1.39,124.94,0.41,0.44,18.1,97.75,1.12,2.11,0.49170,-1.50906,1.58714
20151017,28.33,64.31,1.54,123.5,0.54,0.43,16.85,97.81,0.0,2.11,0.70010,-1.44901,1.60928
20151018,28.55,60.88,1.39,105.69,0.61,0.43,18.56,97.88,0.0,2.11,0.87301,-1.37512,1.62884
20151019,27.85,57.12,1.56,96.19,0.65,0.42,17.55,97.86,0.0,2.11,1.00795,-1.29071,1.63765
20151020,28.01,52.81,1.62,110.19,0.64,0.41,16.93,97.66,0.0,2.11,1.10349,-1.19795,1.62873
20151021,27.89,54.88,1.73,120.25,0.64,0.41,16.03,97.59,0.0,2.11,1.22407,-1.02826,1.59865
20151022,28.48,54.38,1.87,120.06,0.63,0.39,15.24,97.68,0.0,2.11,1.29116,-0.84283,1.54190
20151023,28.3,55.69,1.62,119.69,0.61,0.38,13.62,97.7,0.0,2.11,1.30568,-0.65007,1.45856
20151024,28.47,54.88,1.97,116.31,0.59,0.38,12.11,97.67,0.0,2.11,1.27159,-0.45779,1.35148
20151025,27.87,57.19,2.1,123.12,0.55,0.37,9.9,97.82,0.0,2.11,1.19547,-0.27265,1.22617
20151026,27.44,57.06,1.94,116.62,0.59,0.36,9.5,97.89,0.0,2.11,1.08599,-0.09985,1.09057
20151027,26.8,54.12,1.93,110.44,0.63,0.35,9.28,97.85,0.0,2.11,0.95317,0.05707,0.95488
20151028,26.86,52.81,1.75,133.5,0.62,0.35,10.22,97.78,0.0,2.11,0.80761,0.19623,0.83111
20151029,26.98,68.25,2.23,144.69,0.55,0.34,4.82,97.74,0.0,2.11,0.65975,0.31721,0.73204
20151030,26.61,67.62,1.53,63.62,0.49,0.34,4.07,97.7,0.0,2.11,0.51907,0.42077,0.66819
20151031,27.18,64.31,2.89,58.56,0.57,0.34,6.18,97.65,0.0,2.11,0.39354,0.50842,0.64294
20151101,27.64,64.62,2.03,44.62,0.59,0.34,5.78,97.69,0.0,1.88,0.28912,0.58200,0.64986
20151102,28.19,59.62,1.23,31.31,0.59,0.33,6.0,97.76,0.0,1.88,0.20945,0.64322,0.67646
20151103,28.22,58.25,1.59,57.38,0.58,0.32,5.8,97.78,0.0,1.88,0.15582,0.69335,0.71065
20151104,28.15,54.06,1.49,93.06,0.58,0.3,5.46,97.73,0.0,1.88,0.12725,0.73295,0.74391
20151105,27.61,54.5,1.74,95.0,0.62,0.3,4.77,97.75,0.0,1.88,0.12082,0.76172,0.77125
20151106,27.02,49.88,1.96,84.06,0.65,0.29,4.63,97.7,0.0,1.88,0.13209,0.77864,0.78976
20151107,26.77,50.31,2.01,107.31,0.65,0.28,3.79,97.8,0.0,1.88,0.15566,0.78203,0.79738
20151108,26.69,53.69,2.16,93.25,0.65,0.27,3.35,97.87,0.09,1.88,0.18576,0.76995,0.79204
20151109,26.27,55.81,2.35,74.5,0.55,0.27,3.26,97.79,0.0,1.88,0.21685,0.74048,0.77158
20151110,26.19,55.69,2.81,62.12,0.46,0.27,2.68,97.68,0.36,1.88,0.24412,0.69219,0.73398
20151111,26.44,54.75,2.48,68.38,0.61,0.26,2.37,97.74,0.0,1.88,0.31165,0.60593,0.68138
20151112,25.88,53.19,2.09,65.19,0.66,0.25,2.7,97.91,0.0,1.88,0.35504,0.49675,0.61058
20151113,25.37,51.62,1.88,63.94,0.66,0.25,2.18,97.93,0.0,1.88,0.37013,0.37051,0.52371
20151114,25.76,53.25,1.69,99.31,0.63,0.24,1.88,97.73,0.0,1.88,0.35622,0.23443,0.42644
20151115,26.18,51.69,1.91,75.81,0.59,0.23,1.83,97.66,0.01,1.88,0.31652,0.09611,0.33079
20151116,24.39,55.0,1.74,77.31,0.43,0.23,1.05,97.69,0.26,1.88,0.25845,-0.03755,0.26117
20151117,25.2,62.12,2.48,66.44,0.46,0.27,5.78,97.6,0.67,1.88,0.19417,-0.16131,0.25243
20151118,26.23,62.25,3.08,52.62,0.66,0.27,2.56,97.73,0.0,1.88,0.14199,-0.27194,0.30678
20151119,26.01,60.69,3.12,75.06,0.58,0.27,3.01,97.88,0.0,1.88,0.12800,-0.36620,0.38792
20151120,26.25,63.81,2.45,97.69,0.52,0.26,3.88,97.81,0.0,1.88,0.17361,-0.43488,0.46825
20151121,26.9,63.5,1.62,122.31,0.46,0.26,1.95,97.77,0.0,1.88,0.25557,-0.46972,0.53474
20151122,27.22,58.38,2.03,143.19,0.59,0.25,1.95,97.76,0.0,1.88,0.33029,-0.47964,0.58237
20151123,26.69,59.5,2.05,151.0,0.56,0.24,1.59,97.83,0.0,1.88,0.38903,-0.47137,0.61118
20151124,26.45,61.44,1.6,119.81,0.52,0.23,1.24,97.79,0.0,1.88,0.43928,-0.44486,0.62519
20151125,25.37,61.38,1.62,118.81,0.6,0.23,1.05,97.81,0.0,1.88,0.48785,-0.40082,0.63139
20151126,25.28,58.19,1.2,133.88,0.62,0.23,1.41,97.79,0.0,1.88,0.53831,-0.34246,0.63801
20151127,25.96,56.19,2.27,161.5,0.62,0.23,1.33,97.63,0.0,1.88,0.59112,-0.27461,0.65179
20151128,26.06,61.69,2.87,152.56,0.6,0.22,0.83,97.88,0.02,1.88,0.64423,-0.20248,0.67530
20151129,25.8,57.0,2.55,140.75,0.62,0.22,1.03,98.06,0.0,1.88,0.69373,-0.13052,0.70590
20151130,25.48,54.38,1.45,136.69,0.31,0.21,1.52,98.07,0.0,1.88,0.73473,-0.06156,0.73731
20151201,26.1,61.06,1.78,145.56,0.55,0.21,1.24,97.9,0.0,1.90,0.76225,0.00366,0.76226
20151202,25.59,63.0,2.05,146.19,0.41,0.21,0.36,97.93,0.3,1.90,0.77204,0.06666,0.77491
20151203,26.53,54.0,1.7,119.94,0.62,0.21,1.06,97.89,0.0,1.90,0.76125,0.13089,0.77242
20151204,25.84,55.0,1.67,115.62,0.59,0.2,0.92,97.85,0.0,1.90,0.72871,0.20120,0.75597
20151205,25.29,58.5,1.66,130.75,0.59,0.2,0.72,97.91,0.0,1.90,0.67486,0.28300,0.73179
20151206,24.6,54.81,1.54,126.31,0.59,0.2,0.77,97.92,0.0,1.90,0.60132,0.38131,0.71203
20151207,24.08,55.38,1.42,106.75,0.61,0.2,0.71,97.98,0.0,1.90,0.51014,0.49988,0.71423
20151208,23.42,46.31,1.52,106.25,0.63,0.2,0.96,98.01,0.0,1.90,0.40290,0.64033,0.75654
20151209,23.12,48.69,1.35,130.88,0.66,0.19,0.88,98.0,0.0,1.90,0.27987,0.80152,0.84897
20151210,24.0,50.44,1.65,156.69,0.62,0.19,0.76,97.88,0.0,1.90,0.13954,0.97909,0.98898
20151211,25.93,53.69,2.43,182.81,0.59,0.19,0.57,97.65,0.0,1.90,-0.02097,1.16534,1.16553
20151212,28.17,56.0,1.62,201.25,0.54,0.18,0.58,97.52,0.0,1.90,-0.20458,1.34958,1.36500
20151213,27.98,55.88,2.48,172.44,0.57,0.18,0.47,97.62,0.0,1.90,-0.41182,1.51929,1.57412
20151214,27.23,50.25,2.34,168.19,0.59,0.18,0.52,97.73,0.0,1.90,-0.63879,1.66217,1.78069
20151215,27.33,45.12,1.81,164.88,0.59,0.18,0.55,97.75,0.0,1.90,-0.87699,1.76811,1.97366
20151216,27.02,48.81,2.47,167.81,0.61,0.18,0.47,97.78,0.0,1.90,-1.11551,1.83010,2.14328
20151217,26.12,53.25,3.27,174.62,0.66,0.17,0.54,97.75,0.0,1.90,-1.34408,1.84349,2.28145
20151218,26.26,53.31,1.73,172.62,0.6,0.17,0.47,97.85,0.0,1.90,-1.55499,1.80482,2.38230
20151219,26.42,49.0,1.02,151.5,0.6,0.17,0.35,98.05,0.0,1.90,-1.74331,1.71118,2.44280
20151220,26.21,53.88,2.47,169.94,0.59,0.17,0.27,98.01,0.0,1.90,-1.90616,1.56056,2.46350
20151221,26.19,52.88,2.77,180.75,0.54,0.17,0.22,97.91,0.0,1.90,-2.04177,1.35263,2.44917
20151222,26.32,50.25,2.22,181.56,0.59,0.17,0.36,97.98,0.0,1.90,-2.14862,1.08951,2.40906
20151223,25.99,57.75,1.84,173.94,0.55,0.16,0.24,98.0,0.0,1.90,-2.22500,0.77637,2.35656
20151224,24.38,37.38,2.09,243.06,0.52,0.16,0.56,98.03,0.0,1.90,-2.26867,0.42146,2.30749
20151225,20.32,22.5,2.95,94.06,0.59,0.16,0.58,98.21,0.0,1.90,-2.27676,0.03590,2.27704
20151226,19.94,32.06,1.95,42.56,0.62,0.16,0.47,98.26,0.0,1.90,-2.24576,-0.36702,2.27555
20151227,20.79,28.75,1.91,45.62,0.62,0.16,0.54,98.33,0.0,1.90,-2.17169,-0.77261,2.30503
20151228,23.19,28.94,1.56,89.31,0.66,0.16,0.51,98.38,0.0,1.90,-2.05038,-1.16569,2.35858
20151229,24.87,23.88,1.38,94.5,0.69,0.16,0.55,98.22,0.0,1.90,-1.87798,-1.53137,2.42320
20151230,24.6,26.38,1.49,98.75,0.7,0.16,0.51,98.06,0.0,1.90,-1.65167,-1.85574,2.48431
20151231,23.47,43.06,1.65,124.56,0.63,0.16,0.33,98.19,0.0,1.90,-1.42420,-2.09053,2.52956
20160101,23.83,50.81,1.68,133.12,0.62,0.15,0.3,98.29,0.0,1.94,-1.08916,-2.30947,2.55341
20160102,24.08,48.12,1.25,151.94,0.61,0.15,0.3,98.27,0.0,1.94,-0.72101,-2.44919,2.55311
20160103,23.62,41.25,1.41,183.31,0.63,0.15,0.37,98.09,0.0,1.94,-0.31038,-2.51659,2.53566
20160104,23.18,41.31,1.25,86.19,0.56,0.15,0.23,98.16,0.0,1.94,0.13055,-2.50888,2.51228
20160105,23.16,45.0,1.27,105.88,0.6,0.15,0.22,98.09,0.0,1.94,0.58480,-2.42715,2.49661
20160106,23.32,47.69,1.22,120.38,0.62,0.15,0.26,98.09,0.71,1.94,1.03193,-2.27763,2.50050
20160107,23.01,50.5,1.7,138.31,0.62,0.15,0.24,98.16,0.0,1.94,1.45059,-2.07235,2.52959
20160108,22.99,46.38,1.31,117.88,0.58,0.15,0.25,98.13,0.0,1.94,1.82126,-1.82830,2.58064
20160109,24.12,31.81,1.04,115.88,0.62,0.14,0.39,97.92,0.0,1.94,2.12848,-1.56516,2.64199
20160110,23.72,35.25,1.06,121.62,0.62,0.14,0.29,98.06,0.0,1.94,2.36166,-1.30224,2.69690
20160111,23.94,28.31,1.16,55.56,0.62,0.14,0.33,98.08,0.0,1.94,2.51495,-1.05584,2.72760
20160112,23.44,28.75,1.3,66.19,0.6,0.14,0.29,97.9,0.0,1.94,2.58653,-0.83759,2.71877
20160113,23.05,35.69,1.43,121.31,0.57,0.14,0.21,97.81,0.0,1.94,2.57805,-0.65383,2.65967
20160114,23.17,50.25,1.84,138.81,0.57,0.14,0.12,97.85,0.0,1.94,2.49426,-0.50594,2.54506
20160115,23.58,55.56,2.27,154.25,0.57,0.14,0.08,97.8,0.0,1.94,2.34288,-0.39116,2.37531
20160116,24.05,49.19,2.08,164.56,0.58,0.14,0.13,97.7,0.0,1.94,2.13440,-0.30369,2.15590
20160117,24.23,47.0,3.23,165.44,0.59,0.14,0.11,97.67,0.0,1.94,1.88177,-0.23580,1.89649
20160118,24.17,52.62,3.24,172.12,0.59,0.14,0.1,97.62,0.01,1.94,1.59990,-0.17880,1.60986
20160119,23.5,67.25,2.91,209.44,0.33,0.16,3.89,97.66,0.4,1.94,1.30478,-0.12392,1.31065
20160120,23.85,56.94,1.31,195.12,0.44,0.2,2.19,97.79,0.0,1.94,1.01266,-0.06292,1.01461
20160121,21.41,31.31,2.83,128.5,0.61,0.2,0.88,98.05,0.0,1.94,0.73906,0.01136,0.73914
20160122,20.81,21.69,2.34,51.12,0.65,0.19,1.29,98.12,0.0,1.94,0.49784,0.10455,0.50870
20160123,20.47,21.81,1.71,32.31,0.66,0.19,1.2,98.18,0.0,1.94,0.30041,0.22025,0.37250
20160124,21.45,21.31,1.05,129.56,0.63,0.18,1.08,98.11,0.0,1.94,0.15509,0.35967,0.39168
20160125,23.15,50.81,1.7,141.75,0.53,0.18,0.3,97.93,0.0,1.94,0.06655,0.52138,0.52561
20160126,24.7,57.81,2.02,158.56,0.52,0.18,0.28,97.84,0.0,1.94,0.03541,0.70144,0.70234
20160127,25.44,48.69,1.97,170.06,0.58,0.17,0.58,97.76,0.0,1.94,0.05797,0.89382,0.89569
20160128,24.74,26.5,0.94,104.0,0.65,0.17,1.08,97.86,0.0,1.94,0.12604,1.09120,1.09845
20160129,24.85,22.62,1.59,92.19,0.68,0.17,0.88,98.0,0.0,1.94,0.22706,1.28607,1.30596
20160130,24.9,28.12,1.43,52.88,0.67,0.16,0.74,97.98,0.0,1.94,0.34442,1.47179,1.51155
20160131,27.31,18.0,1.15,72.62,0.69,0.16,1.06,97.85,0.0,1.94,0.45800,1.64345,1.70607
20160201,26.7,24.12,1.16,109.31,0.66,0.16,0.83,97.87,0.0,1.81,0.54516,1.79798,1.87881
20160202,27.76,23.56,0.92,166.88,0.62,0.16,0.78,97.86,0.0,1.81,0.58274,1.93301,2.01894
20160203,26.65,26.44,1.23,86.94,0.64,0.16,0.69,97.81,0.0,1.81,0.55138,2.04377,2.11684
20160204,24.96,24.25,1.52,28.25,0.66,0.15,0.64,97.86,0.0,1.81,0.44384,2.11941,2.16538
20160205,25.08,44.44,1.53,130.19,0.62,0.15,0.31,97.81,0.0,1.81,0.27394,2.14341,2.16085
20160206,26.02,53.38,3.05,160.06,0.62,0.15,0.21,97.66,0.0,1.81,0.07374,2.10229,2.10358
20160207,27.05,54.19,2.58,165.38,0.57,0.15,0.18,97.77,0.0,1.81,-0.12578,1.99467,1.99863
20160208,27.37,52.88,1.75,134.81,0.51,0.15,0.18,97.78,0.0,1.81,-0.31051,1.82991,1.85607
20160209,27.91,47.0,1.33,154.56,0.56,0.15,0.23,97.75,0.0,1.81,-0.48149,1.62161,1.69158
20160210,28.26,44.88,2.59,176.81,0.56,0.15,0.28,97.6,0.0,1.81,-0.64541,1.38354,1.52668
20160211,28.23,44.75,2.53,223.25,0.55,0.14,0.22,97.51,0.0,1.81,-0.80796,1.12867,1.38805
20160212,28.63,44.44,2.27,167.44,0.55,0.14,0.23,97.53,0.0,1.81,-0.97110,0.86864,1.30290
20160213,29.09,43.94,2.77,181.81,0.55,0.14,0.24,97.6,0.0,1.81,-1.13286,0.61325,1.28820
20160214,28.1,47.06,2.95,158.56,0.55,0.14,0.16,97.71,0.0,1.81,-1.28808,0.36986,1.34012
20160215,27.0,47.12,3.22,162.62,0.65,0.14,0.23,97.85,0.0,1.81,-1.42944,0.14280,1.43655
20160216,26.39,49.25,3.45,159.88,0.65,0.14,0.29,97.94,0.0,1.81,-1.54867,-0.06682,1.55011
20160217,26.24,41.38,3.59,150.94,0.68,0.14,0.32,97.99,0.0,1.81,-1.63744,-0.26120,1.65814
20160218,26.6,41.31,2.62,160.38,0.67,0.14,0.4,97.93,0.0,1.81,-1.68779,-0.44564,1.74563
20160219,26.85,33.56,2.25,172.0,0.67,0.13,0.46,97.99,0.0,1.81,-1.69190,-0.62821,1.80476
20160220,28.19,31.38,1.68,158.38,0.6,0.13,0.54,97.89,0.0,1.81,-1.64045,-0.81919,1.83362
20160221,29.8,31.06,1.75,192.62,0.57,0.13,0.48,97.71,0.0,1.81,-1.51924,-1.02916,1.83501
20160222,30.56,30.62,2.13,177.56,0.59,0.13,0.4,97.75,0.0,1.81,-1.30509,-1.26184,1.81535
20160223,30.47,39.19,3.6,180.44,0.61,0.13,0.33,97.64,0.0,1.81,-0.97421,-1.49386,1.78345
20160224,29.9,40.0,3.53,176.38,0.59,0.12,0.29,97.55,0.0,1.81,-0.54901,-1.66071,1.74911
20160225,29.12,49.81,4.14,167.94,0.58,0.12,0.16,97.63,0.0,1.81,-0.12219,-1.71700,1.72135
20160226,28.98,54.31,3.9,163.44,0.5,0.12,0.14,97.87,0.0,1.81,0.23616,-1.69009,1.70651
20160227,27.9,47.38,3.02,162.69,0.51,0.12,0.25,98.0,0.0,1.81,0.52052,-1.62549,1.70680
20160228,28.22,52.81,2.84,161.06,0.58,0.12,0.09,98.11,0.0,1.81,0.74682,-1.54923,1.71984
20160229,28.36,54.44,2.46,152.0,0.59,0.23,5.85,98.06,5.98,1.81,0.92766,-1.47144,1.73945
20160301,27.83,56.12,1.71,193.19,0.54,0.32,6.75,97.93,1.2,1.31,1.06975,-1.39430,1.75739
20160302,28.56,49.81,1.47,137.0,0.53,0.3,5.56,97.91,0.01,1.31,1.17359,-1.31813,1.76487
20160303,29.35,46.56,1.57,133.88,0.49,0.27,5.62,97.96,0.0,1.31,1.24416,-1.23725,1.75462
20160304,28.95,43.5,1.61,140.44,0.52,0.26,4.1,97.82,0.0,1.31,1.28338,-1.14685,1.72114
20160305,29.62,39.19,2.21,157.81,0.4,0.24,3.82,97.67,0.0,1.31,1.29391,-1.04211,1.66139
20160306,30.17,36.44,2.84,157.94,0.62,0.23,3.54,97.6,0.0,1.31,1.27930,-0.91880,1.57505
20160307,28.78,40.31,3.6,166.94,0.67,0.22,2.8,97.6,0.0,1.31,1.24372,-0.77378,1.46478
20160308,28.79,37.31,3.31,172.12,0.67,0.21,2.56,97.52,0.0,1.31,1.19150,-0.60534,1.33646
20160309,28.74,38.75,3.11,168.75,0.53,0.2,1.57,97.61,0.15,1.31,1.12627,-0.41327,1.19970
20160310,30.48,36.12,2.03,149.31,0.62,0.2,1.89,97.65,0.0,1.31,1.04991,-0.19878,1.06856
20160311,30.37,37.94,1.85,138.69,0.57,0.19,1.54,97.67,0.0,1.31,0.96094,0.03582,0.96161
20160312,30.4,36.94,3.72,169.75,0.59,0.18,1.07,97.54,0.0,1.31,0.85192,0.28720,0.89902
20160313,30.73,47.62,3.15,181.81,0.62,0.18,1.17,97.46,0.0,1.31,0.70517,0.54926,0.89384
20160314,30.69,51.0,3.33,174.81,0.57,0.17,0.77,97.56,0.0,1.31,0.49069,0.80474,0.94254
20160315,30.19,50.5,2.78,166.38,0.51,0.17,1.83,97.59,0.0,1.31,0.18877,1.00947,1.02697
20160316,30.89,47.19,2.47,155.06,0.55,0.18,1.42,97.49,0.0,1.31,-0.15326,1.11475,1.12523
20160317,31.36,44.56,3.17,177.56,0.63,0.17,1.13,97.47,0.0,1.31,-0.45258,1.13216,1.21927
20160318,32.15,39.19,2.34,191.31,0.64,0.17,1.38,97.4,0.0,1.31,-0.67928,1.10444,1.29661
20160319,32.49,34.25,1.91,277.88,0.62,0.16,1.36,97.44,0.0,1.31,-0.84115,1.05548,1.34966
20160320,32.62,23.75,1.53,303.12,0.65,0.16,1.34,97.49,0.0,1.31,-0.95096,0.99269,1.37468
20160321,32.16,17.94,2.41,330.69,0.69,0.16,1.4,97.4,0.0,1.31,-1.01869,0.91759,1.37102
20160322,31.33,11.62,1.69,137.56,0.71,0.15,1.57,97.29,0.0,1.31,-1.05200,0.83069,1.34043
20160323,31.57,18.25,1.49,83.12,0.63,0.14,1.03,97.41,0.0,1.31,-1.05721,0.73305,1.28649
20160324,31.82,38.88,1.99,124.38,0.59,0.14,0.59,97.63,0.0,1.31,-1.03973,0.62680,1.21405
20160325,31.47,42.62,2.59,152.19,0.59,0.14,0.49,97.72,0.0,1.31,-1.00424,0.51504,1.12861
20160326,31.83,41.44,2.62,156.94,0.59,0.14,0.5,97.64,0.0,1.31,-0.95468,0.40162,1.03571
20160327,31.97,39.5,3.52,171.31,0.59,0.13,0.49,97.59,0.0,1.31,-0.89416,0.29081,0.94026
20160328,30.33,45.94,3.34,155.69,0.59,0.14,0.46,97.71,0.0,1.31,-0.82502,0.18694,0.84594
20160329,31.6,41.06,2.92,174.31,0.58,0.14,0.56,97.65,0.0,1.31,-0.74890,0.09399,0.75478
20160330,32.68,42.81,3.32,176.94,0.59,0.14,0.57,97.6,0.0,1.31,-0.66690,0.01541,0.66708
20160331,32.78,39.31,2.62,186.62,0.6,0.14,0.68,97.49,0.3,1.31,-0.57986,-0.04612,0.58170
20160401,32.9,34.0,1.84,189.44,0.69,0.13,1.01,97.32,0.0,1.33,-0.48863,-0.08903,0.49668
20160402,33.14,34.75,2.43,172.5,0.66,0.13,0.7,97.39,0.0,1.33,-0.39470,-0.11179,0.41023
20160403,33.55,35.94,3.2,169.69,0.66,0.13,0.53,97.5,0.13,1.33,-0.30049,-0.11389,0.32135
20160404,34.2,32.62,3.42,181.0,0.62,0.13,0.62,97.34,0.0,1.33,-0.20962,-0.09570,0.23044
20160405,33.44,30.19,1.59,206.5,0.45,0.13,1.4,97.35,2.06,1.33,-0.12672,-0.05896,0.13977
20160406,32.93,23.31,1.95,174.75,0.62,0.12,0.82,97.46,0.0,1.33,-0.05632,-0.00762,0.05683
20160407,33.2,25.69,2.23,174.88,0.7,0.12,0.88,97.36,0.0,1.33,-0.00126,0.05183,0.05185
20160408,32.62,37.62,3.57,162.0,0.69,0.12,0.38,97.37,0.0,1.33,0.03833,0.11121,0.11763
